image,pitch,yaw
65.png,0.033224246,0.032275467
66.png,0.033133473,0.032172268
67.png,0.033041173,0.032139536
68.png,0.033199485,0.032132703
69.png,0.033197778,0.032300355
70.png,0.033219991,0.032381106
71.png,0.033216469,0.032496747
72.png,0.033395109,0.032557172
73.png,0.033482065,0.032678765
74.png,0.03357086,0.032815566
75.png,0.033721758,0.032995333
76.png,0.033828185,0.033055686
77.png,0.033918423,0.033143744
78.png,0.0338069,0.033331825
79.png,0.033924122,0.033383403
80.png,0.033782522,0.033411388
81.png,0.033710598,0.033486919
82.png,0.033629013,0.033490305
83.png,0.033661927,0.033593022
84.png,0.033558734,0.033699601
85.png,0.033432149,0.033593145
86.png,0.033352821,0.03364279
87.png,0.033270341,0.033641743
88.png,0.033299674,0.033628887
89.png,0.033144424,0.033688147
90.png,0.03309549,0.033641645
91.png,0.033142235,0.033399302
92.png,0.03328807,0.033480112
93.png,0.033426222,0.033417735
94.png,0.03356191,0.033350713
95.png,0.033673023,0.033439831
96.png,0.033754929,0.033386536
97.png,0.033964883,0.033250632
98.png,0.034187887,0.032993962
99.png,0.034333692,0.032717739
100.png,0.034492919,0.032789814
101.png,0.034506382,0.032761166
102.png,0.034496758,0.032670626
103.png,0.034357254,0.032591247
104.png,0.034425446,0.032586649
105.png,0.034370006,0.032380527
106.png,0.034360161,0.032506727
107.png,0.034362943,0.032603758
108.png,0.034340947,0.032692044
109.png,0.034319612,0.032825738
110.png,0.034383583,0.032759145
111.png,0.034389968,0.032955987
112.png,0.034320523,0.032894619
113.png,0.03434741,0.032936679
114.png,0.034167036,0.032909276
115.png,0.034110943,0.032921971
116.png,0.034004946,0.032943865
117.png,0.033899575,0.03293611
118.png,0.033635695,0.032955537
119.png,0.033502287,0.032929831
120.png,0.033351294,0.033037771
121.png,0.033336365,0.033046257
122.png,0.03352499,0.033213386
123.png,0.033459185,0.033147098
124.png,0.033573033,0.033128533
125.png,0.033678079,0.033079268
126.png,0.033792065,0.033026948
127.png,0.033853202,0.032885316
128.png,0.033974983,0.032790864
129.png,0.034081119,0.032749493
130.png,0.034027286,0.032601072
131.png,0.033976565,0.032546071
132.png,0.033810671,0.032474452
133.png,0.03380837,0.032536101
134.png,0.033781922,0.032611145
135.png,0.033667862,0.032749555
136.png,0.033547302,0.032526754
137.png,0.033457478,0.032767163
138.png,0.033418385,0.032844283
139.png,0.033464151,0.032796991
140.png,0.033567699,0.032891821
141.png,0.033733567,0.032828268
142.png,0.033784843,0.032494557
143.png,0.033841038,0.032468782
144.png,0.033826278,0.032202769
145.png,0.033736169,0.032109907
146.png,0.033847847,0.032044597
147.png,0.033900254,0.031925183
148.png,0.033898014,0.031907693
149.png,0.033772946,0.031841669
150.png,0.033833172,0.031714792
151.png,0.03367346,0.031668107
152.png,0.033607979,0.031783895
153.png,0.033600229,0.031830968
154.png,0.033620215,0.031923598
155.png,0.033712459,0.031904744
156.png,0.033697905,0.032000167
157.png,0.03366847,0.032001267
158.png,0.033802259,0.031985063
159.png,0.033921169,0.031981097
160.png,0.03388324,0.031913432
161.png,0.033926411,0.031835228
162.png,0.033933116,0.031931908
163.png,0.034012523,0.031877344
164.png,0.033972746,0.031807361
165.png,0.03409894,0.03181171
166.png,0.034056521,0.031886516
167.png,0.034184363,0.031903249
168.png,0.034137247,0.031915743
169.png,0.034172729,0.03207117
170.png,0.034204354,0.032091175
171.png,0.034276737,0.032256374
172.png,0.034450384,0.032487396
173.png,0.03445718,0.032376023
174.png,0.03459559,0.032448535
175.png,0.034688517,0.032435991
176.png,0.034827164,0.032363032
177.png,0.03478802,0.032305872
178.png,0.034831867,0.032206009
179.png,0.03469236,0.032121517
180.png,0.03461862,0.032321368
181.png,0.034602467,0.032272062
182.png,0.034426212,0.032099958
183.png,0.034397221,0.032135867
184.png,0.034136712,0.03209047
185.png,0.033797585,0.032154856
186.png,0.033622112,0.032139145
187.png,0.033496815,0.03216249
188.png,0.033445462,0.032329018
189.png,0.033374438,0.032242384
190.png,0.033385498,0.032048634
191.png,0.033438974,0.032036078
192.png,0.033420574,0.032010028
193.png,0.033315212,0.03196211
194.png,0.033454276,0.032024337
195.png,0.033599434,0.032184253
196.png,0.033648389,0.032202896
197.png,0.033730518,0.032179461
198.png,0.033751793,0.031877073
199.png,0.033902306,0.031824216
200.png,0.033896311,0.031907131
201.png,0.03373169,0.031753859
202.png,0.033747222,0.031679861
203.png,0.033782241,0.031836355
204.png,0.03371839,0.03160511
205.png,0.033675424,0.031555905
206.png,0.033588745,0.031583428
207.png,0.03363539,0.031510241
208.png,0.033474351,0.031628592
209.png,0.033355534,0.031641629
210.png,0.033337247,0.031591481
211.png,0.033407273,0.031677638
212.png,0.033461733,0.031661051
213.png,0.03346685,0.031462463
214.png,0.033545294,0.031658228
215.png,0.033660132,0.031564029
216.png,0.033747175,0.031505359
217.png,0.033611236,0.031610482
218.png,0.033717964,0.031602249
219.png,0.03375235,0.031687847
220.png,0.033622542,0.031517257
221.png,0.033660108,0.031520201
222.png,0.033519723,0.031564624
223.png,0.0334987,0.031607071
224.png,0.033490166,0.031499726
225.png,0.033386073,0.031324807
226.png,0.033417582,0.031336037
227.png,0.033409304,0.031335589
228.png,0.033364238,0.031321705
229.png,0.033435772,0.031385498
230.png,0.033586972,0.031654485
231.png,0.033470639,0.031645172
232.png,0.033633236,0.031574771
233.png,0.033568903,0.03163614
234.png,0.033578108,0.031679704
235.png,0.033649261,0.031780227
236.png,0.033522052,0.031887275
237.png,0.033564767,0.031710898
238.png,0.033591543,0.031663037
239.png,0.033625012,0.031537325
240.png,0.033692053,0.031448797
241.png,0.033799839,0.031584901
242.png,0.033684665,0.031686386
243.png,0.033736874,0.03186277
244.png,0.03359352,0.0319145
245.png,0.033345966,0.03177353
246.png,0.033307587,0.031685168
247.png,0.033273613,0.03174148
248.png,0.033269307,0.031794666
249.png,0.033272468,0.031738027
250.png,0.033333042,0.031690789
251.png,0.033363712,0.031691469
252.png,0.033463869,0.031658172
253.png,0.033501269,0.031621813
254.png,0.033511108,0.031456805
255.png,0.033640772,0.031675177
256.png,0.033709716,0.031566962
257.png,0.033676928,0.031813533
258.png,0.033605541,0.031896736
259.png,0.033530896,0.032151708
260.png,0.033315956,0.032241988
261.png,0.03321171,0.032161999
262.png,0.033110127,0.032403128
263.png,0.03304201,0.032295693
264.png,0.033129685,0.032465067
265.png,0.033241695,0.032473627
266.png,0.033423691,0.032780579
267.png,0.033487422,0.032738353
268.png,0.033753242,0.032880769
269.png,0.03388096,0.032929344
270.png,0.034002523,0.032925009
271.png,0.034315444,0.033163008
272.png,0.034586294,0.032843259
273.png,0.034633356,0.032900749
274.png,0.034688469,0.032925157
275.png,0.034702441,0.033075993
276.png,0.034557015,0.032909719
277.png,0.034592172,0.032797961
278.png,0.034588025,0.032747687
279.png,0.034378245,0.032706447
280.png,0.034459917,0.032781937
281.png,0.034441528,0.032618513
282.png,0.034338767,0.032735755
283.png,0.034538651,0.032642924
284.png,0.034522005,0.03264536
285.png,0.0346926,0.032347017
286.png,0.034852068,0.032341988
287.png,0.034942571,0.032428195
288.png,0.034817391,0.032396405
289.png,0.034997086,0.032385365
290.png,0.034940967,0.032322063
291.png,0.034682266,0.032181688
292.png,0.034602963,0.032141454
293.png,0.034404581,0.032183581
294.png,0.034499179,0.032076751
295.png,0.034381107,0.032091914
296.png,0.034346192,0.032129545
297.png,0.034256483,0.031945226
298.png,0.034466187,0.031907859
299.png,0.034528791,0.031652723
300.png,0.03463345,0.031545468
301.png,0.034807469,0.031464542
302.png,0.03487114,0.031259343
303.png,0.03498317,0.031183469
304.png,0.035096786,0.031085962
305.png,0.034954879,0.031014691
306.png,0.03474577,0.030746814
307.png,0.034503562,0.03081136
308.png,0.034003194,0.030588726
309.png,0.033608089,0.030531844
310.png,0.03324362,0.030354453
311.png,0.032962471,0.030147562
312.png,0.033096843,0.030133986
313.png,0.033251533,0.030159752
314.png,0.033349694,0.030101449
315.png,0.033694978,0.030016142
316.png,0.033991243,0.030210025
317.png,0.034403826,0.030108274
318.png,0.034761482,0.030061975
319.png,0.034866368,0.030146003
320.png,0.034933209,0.030150587
321.png,0.034836506,0.030375089
322.png,0.034359369,0.030323066
323.png,0.034075663,0.030053985
324.png,0.033817291,0.029968324
325.png,0.033567308,0.030021945
326.png,0.03359144,0.030024529
327.png,0.033506271,0.029849824
328.png,0.033534065,0.029879583
329.png,0.033732829,0.029756152
330.png,0.033989406,0.029823587
331.png,0.03431057,0.029663578
332.png,0.03468737,0.029523982
333.png,0.034709063,0.029547502
334.png,0.034719919,0.029630837
335.png,0.034676521,0.029589384
336.png,0.034416773,0.029369425
337.png,0.034335268,0.029493747
338.png,0.034143028,0.029407228
339.png,0.034011417,0.029399335
340.png,0.033938247,0.029308628
341.png,0.033971064,0.029461068
342.png,0.034058166,0.029702278
343.png,0.034105882,0.029650402
344.png,0.034052555,0.02962119
345.png,0.033978952,0.029596111
346.png,0.033871438,0.029348366
347.png,0.033562873,0.029170823
348.png,0.033442255,0.029212939
349.png,0.033257575,0.029439358
350.png,0.033168647,0.029611909
351.png,0.032938308,0.029592516
352.png,0.032783095,0.029577802
353.png,0.032705753,0.029561475
354.png,0.032580448,0.029518454
355.png,0.032579479,0.029452666
356.png,0.032666433,0.029971356
357.png,0.032850464,0.030180309
358.png,0.032834643,0.03052591
359.png,0.032843233,0.030413357
360.png,0.032718632,0.030412493
361.png,0.032541405,0.030465997
362.png,0.032429539,0.030412417
363.png,0.032397411,0.030394171
364.png,0.032452747,0.030408531
365.png,0.03251404,0.030688745
366.png,0.032510408,0.030466105
367.png,0.03247528,0.030258905
368.png,0.032557604,0.029962994
369.png,0.032666174,0.029975194
370.png,0.032686014,0.03009441
371.png,0.032861357,0.029895561
372.png,0.032754879,0.02989886
373.png,0.032780791,0.030113219
374.png,0.032745221,0.030095425
375.png,0.032636289,0.029820967
376.png,0.032672769,0.029732692
377.png,0.032662303,0.029747725
378.png,0.032634182,0.02967024
379.png,0.032717662,0.029627095
380.png,0.03281487,0.029436258
381.png,0.032849541,0.029840076
382.png,0.032925021,0.030164326
383.png,0.032855287,0.030354573
384.png,0.032879148,0.030590244
385.png,0.03285539,0.03074063
386.png,0.032889519,0.030984846
387.png,0.033138434,0.031264774
388.png,0.033446244,0.031499205
389.png,0.033605044,0.031584911
390.png,0.033841805,0.031784209
391.png,0.033909472,0.031465767
392.png,0.034035675,0.031385661
393.png,0.034257417,0.031424574
394.png,0.034361634,0.031565378
395.png,0.034511496,0.031801411
396.png,0.03445429,0.031806127
397.png,0.034315924,0.031876499
398.png,0.034267069,0.031725968
399.png,0.034271743,0.031812092
400.png,0.034104777,0.03174749
401.png,0.03417335,0.032119786
402.png,0.034126428,0.032064484
403.png,0.03402173,0.031861233
404.png,0.03403219,0.031588997
405.png,0.034075358,0.031480961
406.png,0.0342916,0.031375348
407.png,0.03446096,0.031060575
408.png,0.034556232,0.031194305
409.png,0.034512865,0.031242924
410.png,0.034536533,0.03136205
411.png,0.034654029,0.031350588
412.png,0.034750201,0.031330679
413.png,0.034799882,0.031275236
414.png,0.034842668,0.031077705
415.png,0.034677911,0.030774677
416.png,0.03456843,0.030556615
417.png,0.034484739,0.030669524
418.png,0.034175523,0.030505071
419.png,0.034087612,0.030425548
420.png,0.033917736,0.029931967
421.png,0.033594691,0.029555606
422.png,0.033538881,0.029284421
423.png,0.033635434,0.029240281
424.png,0.033585803,0.029225383
425.png,0.033770031,0.029299956
426.png,0.033896444,0.029378989
427.png,0.033774754,0.029244052
428.png,0.033818515,0.029488563
429.png,0.033890254,0.029377373
430.png,0.033830571,0.029480423
431.png,0.03396561,0.029628185
432.png,0.033954298,0.029870517
433.png,0.033746955,0.029768806
434.png,0.033826645,0.029748796
435.png,0.033902862,0.029754166
436.png,0.033912938,0.029731222
437.png,0.034176304,0.030094385
438.png,0.03433687,0.030013899
439.png,0.034381806,0.029909108
440.png,0.034488161,0.03003035
441.png,0.034420261,0.029910267
442.png,0.034418413,0.029556541
443.png,0.034407279,0.029639063
444.png,0.034437576,0.029736763
445.png,0.034415433,0.02981165
446.png,0.034272003,0.029903252
447.png,0.03398688,0.029511466
448.png,0.034108618,0.029418145
449.png,0.034151189,0.02952683
450.png,0.03436016,0.029243889
451.png,0.034586252,0.029205728
452.png,0.034674626,0.029252066
453.png,0.034875392,0.029255534
454.png,0.034775549,0.029304831
455.png,0.034663464,0.029193199
456.png,0.03461906,0.029097105
457.png,0.034766792,0.029195565
458.png,0.034558641,0.029131168
459.png,0.034513476,0.029158494
460.png,0.034264994,0.029341893
461.png,0.034075414,0.02930936
462.png,0.033895613,0.029387204
463.png,0.033645576,0.029410357
464.png,0.033582178,0.029433454
465.png,0.033621279,0.029711363
466.png,0.033583465,0.029845512
467.png,0.033487291,0.029906157
468.png,0.033507406,0.030056036
469.png,0.033356367,0.03011989
470.png,0.033426259,0.030177239
471.png,0.033431534,0.030335757
472.png,0.033386045,0.030259739
473.png,0.033533575,0.030052381
474.png,0.033379671,0.029894265
475.png,0.033333774,0.029629847
476.png,0.033301,0.02946148
477.png,0.033383661,0.029423003
478.png,0.033300311,0.029217978
479.png,0.033347502,0.028936999
480.png,0.033327834,0.028897472
481.png,0.033060726,0.028823892
482.png,0.032957278,0.028910682
483.png,0.032695812,0.028808773
484.png,0.032817625,0.029090908
485.png,0.032752622,0.029030062
486.png,0.032755449,0.029096775
487.png,0.03278404,0.0291542
488.png,0.032784386,0.029292654
489.png,0.032861737,0.02945486
490.png,0.032887712,0.029524022
491.png,0.033130933,0.029492904
492.png,0.033328235,0.029643102
493.png,0.033459578,0.030271712
494.png,0.033648534,0.030317136
495.png,0.033542288,0.030415534
496.png,0.033626275,0.030450924
497.png,0.033628832,0.030455194
498.png,0.033812301,0.03044211
499.png,0.033703353,0.030454343
500.png,0.033750362,0.030490367
501.png,0.033707456,0.030629349
502.png,0.033769598,0.030689686
503.png,0.033910959,0.0303082
504.png,0.03373553,0.030244086
505.png,0.033959342,0.03037892
506.png,0.034120823,0.030494747
507.png,0.03420151,0.030502302
508.png,0.034003326,0.030517942
509.png,0.034016171,0.030286978
510.png,0.033963569,0.030318769
511.png,0.034006505,0.030103548
512.png,0.033887874,0.029815736
513.png,0.033796884,0.029826592
514.png,0.033880482,0.029722341
515.png,0.03397055,0.02958355
516.png,0.033839323,0.029389087
517.png,0.033708304,0.029398916
518.png,0.033614121,0.029176415
519.png,0.033530187,0.029025883
520.png,0.033446881,0.028882338
521.png,0.033333253,0.02874286
522.png,0.033412381,0.028866482
523.png,0.033566997,0.028942238
524.png,0.033689043,0.02909053
525.png,0.03376308,0.029138847
526.png,0.033780693,0.029265802
527.png,0.033880061,0.029181248
528.png,0.033907149,0.029249843
529.png,0.033862121,0.029679382
530.png,0.033860394,0.029848687
531.png,0.03392394,0.030110345
532.png,0.033845151,0.030213868
533.png,0.033754682,0.030403836
534.png,0.033473664,0.03044286
535.png,0.033109952,0.030495596
536.png,0.032875493,0.0307781
537.png,0.03269108,0.031091261
538.png,0.032740582,0.031366067
539.png,0.032749272,0.031350653
540.png,0.032811804,0.031673452
541.png,0.032916746,0.031720501
542.png,0.032854257,0.031683346
543.png,0.032668657,0.031662205
544.png,0.032648428,0.031698349
545.png,0.032717291,0.031952595
546.png,0.032821927,0.032020093
547.png,0.032800334,0.032082337
548.png,0.032714544,0.032114638
549.png,0.032831539,0.032311333
550.png,0.032898308,0.032187498
551.png,0.032717106,0.032256081
552.png,0.032724935,0.032411357
553.png,0.03281487,0.032592526
554.png,0.032820159,0.032593897
555.png,0.032892138,0.032517161
556.png,0.032941972,0.032115671
557.png,0.032941826,0.031888052
558.png,0.032867987,0.031957387
559.png,0.03265761,0.031791346
560.png,0.032483825,0.031617095
561.png,0.032425186,0.031515837
562.png,0.032450297,0.031630472
563.png,0.032495499,0.031218132
564.png,0.032589114,0.031227232
565.png,0.032615095,0.031069281
566.png,0.032596656,0.031283178
567.png,0.032720257,0.031504073
568.png,0.033070277,0.031522434
569.png,0.033392572,0.031694466
570.png,0.033578261,0.031874556
571.png,0.033797961,0.032012468
572.png,0.03391118,0.032036165
573.png,0.03393322,0.032294123
574.png,0.033871213,0.032373183
575.png,0.033858167,0.032569746
576.png,0.03379858,0.032596931
577.png,0.033910019,0.032508395
578.png,0.033752158,0.032473207
579.png,0.033715408,0.032305455
580.png,0.033756406,0.03213003
581.png,0.03381856,0.032155643
582.png,0.033932995,0.031892919
583.png,0.03396121,0.031946535
584.png,0.034125381,0.031951478
585.png,0.034085466,0.032007529
586.png,0.034141574,0.03220351
587.png,0.033960817,0.032215362
588.png,0.033962222,0.032323304
589.png,0.033885816,0.032521178
590.png,0.033821887,0.032583212
591.png,0.033651426,0.032607633
592.png,0.033570279,0.03273889
593.png,0.033513768,0.03280219
594.png,0.033423061,0.032752964
595.png,0.033402466,0.032718226
596.png,0.033480002,0.032508775
597.png,0.033523796,0.032704314
598.png,0.033577979,0.032728499
599.png,0.033666886,0.032738223
600.png,0.033646774,0.032924076
601.png,0.03373004,0.032968316
602.png,0.03362852,0.033125159
603.png,0.033646781,0.033095657
604.png,0.033611016,0.033138141
605.png,0.033609509,0.033110471
606.png,0.033634704,0.033108837
607.png,0.033701673,0.032855398
608.png,0.033816535,0.03273831
609.png,0.033879358,0.032715559
610.png,0.034027731,0.032518445
611.png,0.034059009,0.03240842
612.png,0.034299764,0.032391858
613.png,0.03428614,0.03225282
614.png,0.034310273,0.032141738
615.png,0.034276358,0.032062697
616.png,0.034202268,0.03207088
617.png,0.034166126,0.032184296
618.png,0.034049003,0.032043089
619.png,0.033935363,0.031915705
620.png,0.033826285,0.032026441
621.png,0.033811149,0.032167112
622.png,0.033625589,0.032142548
623.png,0.033669102,0.032221133
624.png,0.033757988,0.032434038
625.png,0.033914587,0.032541314
626.png,0.034019112,0.032582312
627.png,0.03399002,0.032622522
628.png,0.033867669,0.032785122
629.png,0.033783597,0.032874449
630.png,0.033753868,0.032883427
631.png,0.033750685,0.032944374
632.png,0.033792428,0.032961521
633.png,0.033738651,0.033259289
634.png,0.03367079,0.033273221
635.png,0.033587455,0.033423132
636.png,0.03344881,0.033771144
637.png,0.033552908,0.033657104
638.png,0.033740199,0.033770903
639.png,0.033794679,0.03403178
640.png,0.033789156,0.03404236
641.png,0.03384693,0.03429495
642.png,0.033784537,0.034397665
643.png,0.033856034,0.034371259
644.png,0.033924428,0.034460966
645.png,0.034012312,0.034465492
646.png,0.034177815,0.034209428
647.png,0.034198521,0.034427342
648.png,0.034377662,0.03438976
649.png,0.034678787,0.034108299
650.png,0.034795598,0.034002508
651.png,0.034843689,0.033716588
652.png,0.03501035,0.033550767
653.png,0.035035181,0.033385682
654.png,0.034917068,0.033221231
655.png,0.034860201,0.033009224
656.png,0.034800315,0.033011494
657.png,0.034670411,0.032814884
658.png,0.034482364,0.032615975
659.png,0.034309445,0.03263086
660.png,0.034332662,0.032594347
661.png,0.034414221,0.032517646
662.png,0.034367601,0.032593597
663.png,0.034434923,0.032469035
664.png,0.034617703,0.03249738
665.png,0.034550394,0.032488773
666.png,0.034297209,0.032271878
667.png,0.034260662,0.032153426
668.png,0.034199742,0.032110824
669.png,0.034295854,0.031977666
670.png,0.034297585,0.032099694
671.png,0.034157064,0.032169065
672.png,0.034220059,0.032213466
673.png,0.034193819,0.032434999
674.png,0.034161043,0.03248271
675.png,0.034404582,0.032470968
676.png,0.034864469,0.032667904
677.png,0.035046185,0.032809287
678.png,0.035085935,0.032891676
679.png,0.034961831,0.03311431
680.png,0.034986881,0.033074803
681.png,0.034938802,0.033060655
682.png,0.034765992,0.032868493
683.png,0.034535233,0.032725351
684.png,0.034459793,0.032699544
685.png,0.034289647,0.032634282
686.png,0.033984733,0.032546024
687.png,0.03396296,0.032503747
688.png,0.034242447,0.032589064
689.png,0.034343785,0.032583128
690.png,0.034255526,0.032597275
691.png,0.034409396,0.032510323
692.png,0.03442602,0.032420191
693.png,0.034549678,0.032387193
694.png,0.034623597,0.032335027
695.png,0.03468545,0.032404701
696.png,0.034869212,0.032317384
697.png,0.034870388,0.032394923
698.png,0.034577228,0.032327183
699.png,0.034323369,0.032279106
700.png,0.034313877,0.03218153
701.png,0.034050436,0.032376418
702.png,0.033932855,0.032523317
703.png,0.033947683,0.032571852
704.png,0.034055119,0.032632322
705.png,0.034145738,0.032736183
706.png,0.034316445,0.032895026
707.png,0.034299703,0.032883727
708.png,0.034423895,0.032942321
709.png,0.03460208,0.032806998
710.png,0.034675838,0.032922122
711.png,0.034839223,0.032672642
712.png,0.035141694,0.032742656
713.png,0.035244423,0.032876576
714.png,0.03508451,0.032834487
715.png,0.034943484,0.032821342
716.png,0.03466346,0.032975181
717.png,0.034534325,0.0330189
718.png,0.034418958,0.033073928
719.png,0.03437244,0.033237788
720.png,0.034176263,0.033243632
721.png,0.034159449,0.033449683
722.png,0.033946167,0.033571066
723.png,0.033799076,0.033449583
724.png,0.033792379,0.033579068
725.png,0.03380803,0.033739872
726.png,0.033750984,0.033633056
727.png,0.033744811,0.0336845
728.png,0.033646688,0.033730231
729.png,0.033493611,0.033897226
730.png,0.03360583,0.034033472
731.png,0.033552685,0.034102249
732.png,0.033663914,0.034013915
733.png,0.033701115,0.033985176
734.png,0.033703893,0.033783211
735.png,0.033704695,0.033692544
736.png,0.033753258,0.033545685
737.png,0.033726802,0.033456943
738.png,0.033813436,0.033423576
739.png,0.033872657,0.033146113
740.png,0.033925819,0.033000363
741.png,0.034056178,0.032903445
742.png,0.034079954,0.032831184
743.png,0.034081686,0.032750498
744.png,0.034096326,0.032690701
745.png,0.034129083,0.032463478
746.png,0.034337596,0.032579363
747.png,0.034581717,0.032462678
748.png,0.034804468,0.032360678
749.png,0.034970509,0.032581063
750.png,0.035055868,0.032696152
751.png,0.034961008,0.032703523
752.png,0.034986677,0.032792838
753.png,0.035068789,0.032930565
754.png,0.035176509,0.033056492
755.png,0.035060198,0.03317772
756.png,0.034926525,0.032988979
757.png,0.034772557,0.033158696
758.png,0.034613489,0.033025231
759.png,0.034587255,0.032759813
760.png,0.034504162,0.032686136
761.png,0.034503855,0.032739072
762.png,0.034396906,0.032713626
763.png,0.034265747,0.03266473
764.png,0.034030602,0.032737379
765.png,0.033993782,0.032784513
766.png,0.033819034,0.03295479
767.png,0.033644104,0.032820794
768.png,0.033509113,0.032879525
769.png,0.033420334,0.033013763
770.png,0.033299285,0.032887831
771.png,0.033351472,0.032751946
772.png,0.033384665,0.032706334
773.png,0.033420297,0.03263848
774.png,0.033506824,0.032522676
775.png,0.033582763,0.032509476
776.png,0.033737463,0.032340078
777.png,0.033915493,0.032353704
778.png,0.033996669,0.032466053
779.png,0.034109796,0.032356888
780.png,0.034336212,0.032423317
781.png,0.034362277,0.032413723
782.png,0.034348267,0.032324314
783.png,0.034466128,0.03237616
784.png,0.034538174,0.032415259
785.png,0.034573286,0.032251923
786.png,0.034629629,0.032393124
787.png,0.034636779,0.032345942
788.png,0.034659998,0.032401686
789.png,0.034642079,0.0324041
790.png,0.034408367,0.032300861
791.png,0.034323215,0.032314111
792.png,0.034386246,0.032399238
793.png,0.034285545,0.032292621
794.png,0.034257306,0.032200012
795.png,0.034297139,0.032163926
796.png,0.034171839,0.032028235
797.png,0.034273373,0.032063173
798.png,0.034360602,0.031950853
799.png,0.034411112,0.031986743
800.png,0.034571901,0.032090075
801.png,0.034597016,0.032188212
802.png,0.034484117,0.032140179
803.png,0.034439592,0.032080045
804.png,0.034431596,0.032107252
805.png,0.034450229,0.032200936
806.png,0.034487409,0.032308534
807.png,0.034321145,0.032279899
808.png,0.03419635,0.032310173
809.png,0.034093673,0.032301654
810.png,0.033932128,0.032407873
811.png,0.033916019,0.03224272
812.png,0.033953833,0.03210377
813.png,0.034006675,0.032010381
814.png,0.034067735,0.032063562
815.png,0.033971053,0.032162735
816.png,0.03406452,0.032158921
817.png,0.034275739,0.032194066
818.png,0.034391741,0.03220505
819.png,0.034530151,0.032215516
820.png,0.034725565,0.032049322
821.png,0.034855791,0.032096287
822.png,0.034953003,0.03220551
823.png,0.035106495,0.032483841
824.png,0.035197621,0.032590681
825.png,0.035416988,0.032607658
826.png,0.035380293,0.032858676
827.png,0.03531241,0.033007926
828.png,0.035272492,0.033001826
829.png,0.035136843,0.033143783
830.png,0.034977266,0.033177979
831.png,0.035036392,0.033231847
832.png,0.035071812,0.033303753
833.png,0.035100967,0.033303848
834.png,0.035086985,0.033271844
835.png,0.035057956,0.033316871
836.png,0.035109435,0.033237896
837.png,0.035140691,0.033342896
838.png,0.035119641,0.033452153
839.png,0.035263092,0.033506573
840.png,0.035356045,0.033660233
841.png,0.03533199,0.033677321
842.png,0.035446109,0.033681473
843.png,0.03549208,0.033641664
844.png,0.035563355,0.033619156
845.png,0.035605695,0.033459012
846.png,0.035685509,0.03333224
847.png,0.03584391,0.033101156
848.png,0.035848357,0.032830424
849.png,0.035826618,0.032689394
850.png,0.035950649,0.032560307
851.png,0.036022035,0.032573283
852.png,0.035901729,0.032553568
853.png,0.035772942,0.032571679
854.png,0.035517187,0.032486331
855.png,0.035355569,0.032436106
856.png,0.03523209,0.032451425
857.png,0.034998616,0.032512988
858.png,0.035027152,0.032639744
859.png,0.034970441,0.032625649
860.png,0.034829451,0.032376498
861.png,0.034609233,0.032207063
862.png,0.034521298,0.032137216
863.png,0.034558384,0.03207248
864.png,0.034711931,0.031985404
865.png,0.034758091,0.032166609
866.png,0.03482545,0.03225549
867.png,0.034879771,0.032325334
868.png,0.034750117,0.03234841
869.png,0.034718235,0.032559266
870.png,0.034623564,0.032780533
871.png,0.034667143,0.033008987
872.png,0.034704324,0.033197327
