image,pitch,yaw
279.tiff,0.010714926,0.045046026
280.tiff,0.010173495,0.044298536
281.tiff,0.009498689,0.04320797
282.tiff,0.009346003,0.043076068
283.tiff,0.009472146,0.042578885
284.tiff,0.00989682,0.042081224
285.tiff,0.009702097,0.042433634
286.tiff,0.009872953,0.042873851
287.tiff,0.009951404,0.043366307
288.tiff,0.010621894,0.043901892
289.tiff,0.011168318,0.045099009
290.tiff,0.011315815,0.045928131
291.tiff,0.011303963,0.046691009
292.tiff,0.011357902,0.047131524
293.tiff,0.011214132,0.048031354
294.tiff,0.011079471,0.048422751
295.tiff,0.011240489,0.049078736
296.tiff,0.011347301,0.049071038
297.tiff,0.011225093,0.049368886
298.tiff,0.011138699,0.049392596
299.tiff,0.010660203,0.048768976
300.tiff,0.010627129,0.049251579
301.tiff,0.011108327,0.050304573
302.tiff,0.010995412,0.050739345
303.tiff,0.010601193,0.050615032
304.tiff,0.010576119,0.05074779
305.tiff,0.010592445,0.05132955
306.tiff,0.00999852,0.052169122
307.tiff,0.010046505,0.052098164
308.tiff,0.00977389,0.052459744
309.tiff,0.009907701,0.052578087
310.tiff,0.00966976,0.052440151
311.tiff,0.00905761,0.052245472
312.tiff,0.008891275,0.052413877
313.tiff,0.009186894,0.052578219
314.tiff,0.009223299,0.052517615
315.tiff,0.009056306,0.051952555
316.tiff,0.009390637,0.051290493
317.tiff,0.00917307,0.051029788
318.tiff,0.00944383,0.050992406
319.tiff,0.009015954,0.050852634
320.tiff,0.008781217,0.050255588
321.tiff,0.008984286,0.050164945
322.tiff,0.008774974,0.049323346
323.tiff,0.009211142,0.04920244
324.tiff,0.009102303,0.04915756
325.tiff,0.009504629,0.049499958
326.tiff,0.009433919,0.049345476
327.tiff,0.009617562,0.049736972
328.tiff,0.009536031,0.049404445
329.tiff,0.010228718,0.050118699
330.tiff,0.010983449,0.050921677
331.tiff,0.011852992,0.051321832
332.tiff,0.012712155,0.051969374
333.tiff,0.012447425,0.052148794
334.tiff,0.012427682,0.05246809
335.tiff,0.012312469,0.051966428
336.tiff,0.01243588,0.052236896
337.tiff,0.012471295,0.052093756
338.tiff,0.012689705,0.052010381
339.tiff,0.013636457,0.05111093
340.tiff,0.013006472,0.051074671
341.tiff,0.012769417,0.050916944
342.tiff,0.01161886,0.05063143
343.tiff,0.011765666,0.050151332
344.tiff,0.011646929,0.049952397
345.tiff,0.011392554,0.050211752
346.tiff,0.01182172,0.049934809
347.tiff,0.011973971,0.049855537
348.tiff,0.011800127,0.049080755
349.tiff,0.010923858,0.049861717
350.tiff,0.011156593,0.049790707
351.tiff,0.010215664,0.049098756
352.tiff,0.010092038,0.049707096
353.tiff,0.0101869,0.050174942
354.tiff,0.010225809,0.049784005
355.tiff,0.010478742,0.049495048
356.tiff,0.010016227,0.049482723
357.tiff,0.009740231,0.049803027
358.tiff,0.010067182,0.050417544
359.tiff,0.009083802,0.049878122
360.tiff,0.009011905,0.050152105
361.tiff,0.010276508,0.050401651
362.tiff,0.010406758,0.050109799
363.tiff,0.010788285,0.049855463
364.tiff,0.011208535,0.049858519
365.tiff,0.011080971,0.049354526
366.tiff,0.011639844,0.049559281
367.tiff,0.012324123,0.049140712
368.tiff,0.012828138,0.048695946
369.tiff,0.014176087,0.048872349
370.tiff,0.014730958,0.047863419
371.tiff,0.01462125,0.047577324
372.tiff,0.015475849,0.047226084
373.tiff,0.014872519,0.046819259
374.tiff,0.015247966,0.047274599
375.tiff,0.015267547,0.047479741
376.tiff,0.015063829,0.047574701
377.tiff,0.015021279,0.047479024
378.tiff,0.014747309,0.047827145
379.tiff,0.015025132,0.047713348
380.tiff,0.015112325,0.04843241
381.tiff,0.015086202,0.049013364
382.tiff,0.015473868,0.048403077
383.tiff,0.015824164,0.048935931
384.tiff,0.015578974,0.048966807
385.tiff,0.016025915,0.049151589
386.tiff,0.016113667,0.048553416
387.tiff,0.016258171,0.048721826
388.tiff,0.016331097,0.048736778
389.tiff,0.015830769,0.049088685
390.tiff,0.015328414,0.048594316
391.tiff,0.014715988,0.04815853
392.tiff,0.014669885,0.048928257
393.tiff,0.014871097,0.048712354
394.tiff,0.015120182,0.048149407
395.tiff,0.015546297,0.048362121
396.tiff,0.015802535,0.048781599
397.tiff,0.015877958,0.049082212
398.tiff,0.015732313,0.049034368
399.tiff,0.016071718,0.048669743
400.tiff,0.017093504,0.048810902
401.tiff,0.017692632,0.048524275
402.tiff,0.017677442,0.048738548
403.tiff,0.017622342,0.048909981
404.tiff,0.017493417,0.049532901
405.tiff,0.017462025,0.050039787
406.tiff,0.01800339,0.050494289
407.tiff,0.018143147,0.050674944
408.tiff,0.018438954,0.051288688
409.tiff,0.018561488,0.051437497
410.tiff,0.018039714,0.051558775
411.tiff,0.018004742,0.052254049
412.tiff,0.018189985,0.051918974
413.tiff,0.018205958,0.051877689
414.tiff,0.018389712,0.051557921
415.tiff,0.018174606,0.050730707
416.tiff,0.017902598,0.050286379
417.tiff,0.01768853,0.049398798
418.tiff,0.017840713,0.049029585
419.tiff,0.017887065,0.048454403
420.tiff,0.018671621,0.047691429
421.tiff,0.019288399,0.046097176
422.tiff,0.019495148,0.045240649
423.tiff,0.020153112,0.044351622
424.tiff,0.020417694,0.043210773
425.tiff,0.020882824,0.042737369
426.tiff,0.021126112,0.042392308
427.tiff,0.021073908,0.042088194
428.tiff,0.020836856,0.040567727
429.tiff,0.0206656,0.03996428
430.tiff,0.020194963,0.040353851
431.tiff,0.020073884,0.040138699
432.tiff,0.019810498,0.040654904
433.tiff,0.019215015,0.040904541
434.tiff,0.018992379,0.041619702
435.tiff,0.018485152,0.041767018
436.tiff,0.017943252,0.041908552
437.tiff,0.018214328,0.042002038
438.tiff,0.018472802,0.043066918
439.tiff,0.018628128,0.043802062
440.tiff,0.018819673,0.044056692
441.tiff,,
442.tiff,,
443.tiff,,
444.tiff,,
445.tiff,,
446.tiff,,
447.tiff,,
448.tiff,,
449.tiff,,
450.tiff,,
451.tiff,,
452.tiff,,
453.tiff,,
454.tiff,,
455.tiff,,
456.tiff,,
457.tiff,,
458.tiff,,
459.tiff,,
460.tiff,,
461.tiff,,
462.tiff,,
463.tiff,,
464.tiff,,
465.tiff,,
466.tiff,,
467.tiff,,
468.tiff,,
469.tiff,,
470.tiff,,
471.tiff,,
472.tiff,,
473.tiff,,
474.tiff,,
475.tiff,,
476.tiff,,
477.tiff,,
478.tiff,,
479.tiff,,
480.tiff,,
481.tiff,,
482.tiff,,
483.tiff,,
484.tiff,,
485.tiff,,
486.tiff,,
487.tiff,,
488.tiff,,
489.tiff,,
490.tiff,,
491.tiff,,
492.tiff,,
493.tiff,,
494.tiff,,
495.tiff,,
496.tiff,,
497.tiff,,
498.tiff,,
499.tiff,,
500.tiff,,
501.tiff,,
502.tiff,,
503.tiff,,
504.tiff,,
505.tiff,,
506.tiff,,
507.tiff,,
508.tiff,,
509.tiff,,
510.tiff,,
511.tiff,,
512.tiff,,
513.tiff,,
514.tiff,,
515.tiff,,
516.tiff,,
517.tiff,,
518.tiff,,
519.tiff,,
520.tiff,,
521.tiff,,
522.tiff,,
523.tiff,,
524.tiff,0.004068877,0.030475346
525.tiff,0.003877249,0.029646059
526.tiff,0.003239812,0.030555835
527.tiff,0.002561207,0.030577991
528.tiff,0.002174856,0.033159306
529.tiff,0.002761084,0.032745736
530.tiff,0.002573107,0.035330359
531.tiff,0.003245081,0.034874607
532.tiff,0.003949451,0.035232406
533.tiff,0.004372007,0.03520968
534.tiff,0.005002704,0.035777959
535.tiff,0.005977891,0.036880955
536.tiff,0.006133404,0.037405563
537.tiff,0.007226732,0.039235488
538.tiff,0.008023256,0.040134974
539.tiff,0.007956187,0.041412238
540.tiff,0.008384956,0.040596515
541.tiff,0.008738906,0.041138908
542.tiff,0.008415292,0.041721748
543.tiff,0.008119291,0.043105075
544.tiff,0.007494519,0.042849515
545.tiff,0.006489077,0.041871895
546.tiff,0.00665701,0.04201825
547.tiff,0.006976414,0.041256267
548.tiff,0.006331295,0.040891027
549.tiff,0.0060079,0.041793153
550.tiff,0.006082208,0.0415717
551.tiff,0.005555135,0.04247225
552.tiff,0.005071088,0.041863708
553.tiff,0.005044471,0.040533399
554.tiff,0.005541081,0.040126123
555.tiff,0.00521567,0.040081217
556.tiff,0.004464054,0.039448998
557.tiff,0.004035778,0.039428364
558.tiff,0.004514595,0.039094988
559.tiff,0.005151751,0.037672925
560.tiff,0.005269552,0.038146707
561.tiff,0.005516285,0.037866317
562.tiff,0.005732251,0.038796791
563.tiff,0.005441238,0.038934122
564.tiff,0.005390182,0.03792431
565.tiff,0.006118205,0.038021913
566.tiff,0.007233324,0.038028726
567.tiff,0.007440602,0.037673093
568.tiff,0.00760274,0.037919601
569.tiff,0.006749387,0.038674759
570.tiff,0.006958323,0.037484005
571.tiff,0.006876748,0.037786688
572.tiff,0.007623593,0.036505226
573.tiff,0.008385681,0.037703295
574.tiff,0.008536706,0.040127159
575.tiff,0.008654831,0.041233872
576.tiff,0.00834359,0.04232902
577.tiff,0.008643035,0.044410193
578.tiff,0.00899745,0.04565732
579.tiff,0.010252201,0.046939298
580.tiff,0.010275776,0.048515307
581.tiff,0.011213009,0.049337228
582.tiff,0.010676244,0.051220609
583.tiff,0.010558583,0.051251655
584.tiff,0.010473967,0.050904899
585.tiff,0.01022042,0.051285738
586.tiff,0.010697815,0.051373085
587.tiff,0.010699944,0.05085782
588.tiff,0.010572357,0.051182486
589.tiff,0.01019331,0.050432972
590.tiff,0.00943529,0.05093104
591.tiff,0.008787588,0.050715758
592.tiff,0.009222907,0.050259351
593.tiff,0.009464795,0.050545806
594.tiff,0.010445918,0.050605512
595.tiff,0.010313803,0.050898974
596.tiff,0.009584587,0.050204287
597.tiff,0.009339659,0.050665533
598.tiff,0.008646275,0.050961862
599.tiff,0.008747741,0.051159476
600.tiff,0.009340202,0.050942655
601.tiff,0.009367215,0.050947471
602.tiff,0.009111556,0.050963442
603.tiff,0.008967452,0.051090493
604.tiff,0.008183154,0.050639625
605.tiff,0.008701545,0.050283801
606.tiff,0.008936733,0.050277548
607.tiff,0.00882316,0.049433737
608.tiff,0.009440112,0.048652419
609.tiff,0.009528264,0.048721987
610.tiff,0.009532127,0.049110672
611.tiff,0.010094831,0.049246774
612.tiff,0.010151541,0.049281032
613.tiff,0.010142754,0.049374297
614.tiff,0.010291137,0.04979064
615.tiff,0.010329666,0.04981745
616.tiff,0.010750638,0.050628825
617.tiff,0.011048363,0.051181864
618.tiff,0.010939588,0.051476699
619.tiff,0.01066308,0.051782781
620.tiff,0.011120167,0.051731079
621.tiff,0.010965151,0.051974434
622.tiff,0.011274691,0.05202445
623.tiff,0.0110175,0.051799109
624.tiff,0.010732404,0.051598127
625.tiff,0.010403273,0.051694904
626.tiff,0.010097704,0.051146529
627.tiff,0.009820543,0.050861596
628.tiff,0.00986414,0.050831828
629.tiff,0.009954955,0.050566584
630.tiff,0.009831618,0.050360007
631.tiff,0.010062751,0.050366951
632.tiff,0.010217385,0.050125406
633.tiff,0.010914058,0.04985348
634.tiff,0.011404862,0.049972372
635.tiff,0.011882576,0.04952592
636.tiff,0.01240051,0.049982303
637.tiff,0.012802886,0.050076581
638.tiff,0.012838829,0.05005843
639.tiff,0.012792734,0.050175854
640.tiff,0.012968905,0.050129141
641.tiff,0.013147927,0.050076377
642.tiff,0.013014348,0.050398826
643.tiff,0.012919921,0.050800249
644.tiff,0.012629632,0.05097858
645.tiff,0.012424789,0.051615471
646.tiff,0.012067701,0.051656079
647.tiff,0.011997234,0.052067164
648.tiff,0.012273664,0.052539406
649.tiff,0.012753514,0.0528869
650.tiff,0.012697226,0.053491964
651.tiff,0.012379377,0.053915283
652.tiff,0.012283583,0.053944257
653.tiff,0.012051497,0.054049069
654.tiff,0.012224985,0.054696654
655.tiff,0.012236034,0.055046342
656.tiff,0.012319363,0.055236149
657.tiff,0.01233048,0.055736506
658.tiff,0.012007717,0.055416789
659.tiff,0.01149993,0.05554714
660.tiff,0.011148795,0.055163171
661.tiff,0.010967942,0.054892397
662.tiff,0.010747553,0.054577602
663.tiff,0.010638982,0.055204713
664.tiff,0.010236568,0.054548371
665.tiff,0.010346786,0.053999472
666.tiff,0.009978442,0.053800883
667.tiff,0.009882622,0.052636296
668.tiff,0.009724617,0.052349506
669.tiff,0.009710157,0.051213264
670.tiff,0.009755091,0.050978922
671.tiff,0.009771746,0.050107167
672.tiff,0.00989148,0.050150702
673.tiff,0.009672213,0.049242604
674.tiff,0.009729529,0.049411276
675.tiff,0.009474657,0.04954427
676.tiff,0.009260355,0.049697154
677.tiff,0.009093359,0.049926723
678.tiff,0.009089343,0.050105701
679.tiff,0.009734873,0.05031182
680.tiff,0.009735709,0.049640731
681.tiff,0.00959647,0.050515096
682.tiff,0.009603548,0.05039215
683.tiff,0.009682889,0.050633212
684.tiff,0.009607167,0.050644266
685.tiff,0.009415775,0.05062658
686.tiff,0.009497,0.050781825
687.tiff,0.00917387,0.050788296
688.tiff,0.009868968,0.051167081
689.tiff,0.009293866,0.051350132
690.tiff,0.009524229,0.051798569
691.tiff,0.009526319,0.051422164
692.tiff,0.009680103,0.051702817
693.tiff,0.009491417,0.051591689
694.tiff,0.009682137,0.051207505
695.tiff,0.009855743,0.051174666
696.tiff,0.01021643,0.050808629
697.tiff,0.010478307,0.050971021
698.tiff,0.010096149,0.050540768
699.tiff,0.010437957,0.051109292
700.tiff,0.010486183,0.051302017
701.tiff,0.011084292,0.051530049
702.tiff,0.010945734,0.051463998
703.tiff,0.011741218,0.051321015
704.tiff,0.011956877,0.052126716
705.tiff,0.01246522,0.052175415
706.tiff,0.012703758,0.052296006
707.tiff,0.013168217,0.052284886
708.tiff,0.013473983,0.052853066
709.tiff,0.013380273,0.052501506
710.tiff,0.013569098,0.053180738
711.tiff,0.013523609,0.053437464
712.tiff,0.013768853,0.05396493
713.tiff,0.013237512,0.054749559
714.tiff,0.013189075,0.054926015
715.tiff,0.012934651,0.05534823
716.tiff,0.012993293,0.05567352
717.tiff,0.012978414,0.05610788
718.tiff,0.012809987,0.055880658
719.tiff,0.012576229,0.055811366
720.tiff,0.012184457,0.055278668
721.tiff,0.011848333,0.055181386
722.tiff,0.011570227,0.054791019
723.tiff,0.011917455,0.053982199
724.tiff,0.01181729,0.053011532
725.tiff,0.0114421,0.052541819
726.tiff,0.011241189,0.052114176
727.tiff,0.010761556,0.051474367
728.tiff,0.010824942,0.051367093
729.tiff,0.010667057,0.051367026
730.tiff,0.010520524,0.051282101
731.tiff,0.010733663,0.051369415
732.tiff,0.010848209,0.051558854
733.tiff,0.010915124,0.052070793
734.tiff,0.011249126,0.05289308
735.tiff,0.011812343,0.053251679
736.tiff,0.011774256,0.053147148
737.tiff,0.012263034,0.05340888
738.tiff,0.011939815,0.053396167
739.tiff,0.012683607,0.053192979
740.tiff,0.013082906,0.053239116
741.tiff,0.013253599,0.053051681
742.tiff,0.013594613,0.052569832
743.tiff,0.013775228,0.052604301
744.tiff,0.014085702,0.052455602
745.tiff,0.014285706,0.052496621
746.tiff,0.014992082,0.053395589
747.tiff,0.015218842,0.05395714
748.tiff,0.015434842,0.054847682
749.tiff,0.01556293,0.055327032
750.tiff,0.015736218,0.055706696
751.tiff,0.015652895,0.055579232
752.tiff,0.015800783,0.05575206
753.tiff,0.01563343,0.055525419
754.tiff,0.015661338,0.055467613
755.tiff,0.01537344,0.055635601
756.tiff,0.014895355,0.055575022
757.tiff,0.014915492,0.055818539
758.tiff,0.015586846,0.05573511
759.tiff,0.015334611,0.056476789
760.tiff,0.015466473,0.056337434
761.tiff,0.015470331,0.056975202
762.tiff,0.01533939,0.057463944
763.tiff,0.015473952,0.057905025
764.tiff,0.015027818,0.057984097
765.tiff,0.015155446,0.057661757
766.tiff,0.015338201,0.05748029
767.tiff,0.015253241,0.056676858
768.tiff,0.014694012,0.05609859
769.tiff,0.014639118,0.055055048
770.tiff,0.014619849,0.055180039
771.tiff,0.014617259,0.054627501
772.tiff,0.014558488,0.054319865
773.tiff,0.014526813,0.054199589
774.tiff,0.014583275,0.054069772
775.tiff,0.014707212,0.053855573
776.tiff,0.014838093,0.053689571
777.tiff,0.014797919,0.053108738
778.tiff,0.015093394,0.052442872
779.tiff,0.014700449,0.052726291
780.tiff,0.014146048,0.052264666
781.tiff,0.014031894,0.052357383
782.tiff,0.014250406,0.052177682
783.tiff,0.014268483,0.051793458
784.tiff,0.014279976,0.05165512
785.tiff,0.013920788,0.051701779
786.tiff,0.013421737,0.0509394
787.tiff,0.013124208,0.050947922
788.tiff,0.012724204,0.050889759
789.tiff,0.012906502,0.050632275
790.tiff,0.013485432,0.05027499
791.tiff,0.013849955,0.049822968
792.tiff,0.013605651,0.049517933
793.tiff,0.013695593,0.049028192
794.tiff,0.013638551,0.049079428
795.tiff,0.013597049,0.049034142
796.tiff,0.013739386,0.049434312
797.tiff,0.013746177,0.05010302
798.tiff,0.014134685,0.050399196
799.tiff,0.014435884,0.050569338
800.tiff,0.0140804,0.050940744
801.tiff,0.013961611,0.051325573
802.tiff,0.014030589,0.05174738
803.tiff,0.013792467,0.052287391
804.tiff,0.013906594,0.052441797
805.tiff,0.014277631,0.052801426
806.tiff,0.014425512,0.052873994
807.tiff,0.014320502,0.05260339
808.tiff,0.014260992,0.052741975
809.tiff,0.014366029,0.052727259
810.tiff,0.014138925,0.052773997
811.tiff,0.013592684,0.05266915
812.tiff,0.013577137,0.052197172
813.tiff,0.013344427,0.0513483
814.tiff,0.0127876,0.051187741
815.tiff,0.012221326,0.051289953
816.tiff,0.012610497,0.051398286
817.tiff,0.012885541,0.052014419
818.tiff,0.012659067,0.052581388
819.tiff,0.012503458,0.052953038
820.tiff,0.012313693,0.05291739
821.tiff,0.01286236,0.05284047
