image,pitch,yaw
77.tiff,0.033918423,0.033143744
78.tiff,0.0338069,0.033331825
79.tiff,0.033924122,0.033383403
80.tiff,0.033782522,0.033411388
81.tiff,0.033710598,0.033486919
82.tiff,0.033629013,0.033490305
83.tiff,0.033661927,0.033593022
84.tiff,0.033558734,0.033699601
85.tiff,0.033432149,0.033593145
86.tiff,0.033352821,0.03364279
87.tiff,0.033270341,0.033641743
88.tiff,0.033299674,0.033628887
89.tiff,0.033144424,0.033688147
90.tiff,0.03309549,0.033641645
91.tiff,0.033142235,0.033399302
92.tiff,0.03328807,0.033480112
93.tiff,0.033426222,0.033417735
94.tiff,0.03356191,0.033350713
95.tiff,0.033673023,0.033439831
96.tiff,0.033754929,0.033386536
97.tiff,0.033964883,0.033250632
98.tiff,0.034187887,0.032993962
99.tiff,0.034333692,0.032717739
100.tiff,0.034492919,0.032789814
101.tiff,0.034506382,0.032761166
102.tiff,0.034496758,0.032670626
103.tiff,0.034357254,0.032591247
104.tiff,0.034425446,0.032586649
105.tiff,0.034370006,0.032380527
106.tiff,0.034360161,0.032506727
107.tiff,0.034362943,0.032603758
108.tiff,0.034340947,0.032692044
109.tiff,0.034319612,0.032825738
110.tiff,0.034383583,0.032759145
111.tiff,0.034389968,0.032955987
112.tiff,0.034320523,0.032894619
113.tiff,0.03434741,0.032936679
114.tiff,0.034167036,0.032909276
115.tiff,0.034110943,0.032921971
116.tiff,0.034004946,0.032943865
117.tiff,0.033899575,0.03293611
118.tiff,0.033635695,0.032955537
119.tiff,0.033502287,0.032929831
120.tiff,0.033351294,0.033037771
121.tiff,0.033336365,0.033046257
122.tiff,0.03352499,0.033213386
123.tiff,0.033459185,0.033147098
124.tiff,0.033573033,0.033128533
125.tiff,0.033678079,0.033079268
126.tiff,0.033792065,0.033026948
127.tiff,0.033853202,0.032885316
128.tiff,0.033974983,0.032790864
129.tiff,0.034081119,0.032749493
130.tiff,0.034027286,0.032601072
131.tiff,0.033976565,0.032546071
132.tiff,0.033810671,0.032474452
133.tiff,0.03380837,0.032536101
134.tiff,0.033781922,0.032611145
135.tiff,0.033667862,0.032749555
136.tiff,0.033547302,0.032526754
137.tiff,0.033457478,0.032767163
138.tiff,0.033418385,0.032844283
139.tiff,0.033464151,0.032796991
140.tiff,0.033567699,0.032891821
141.tiff,0.033733567,0.032828268
142.tiff,0.033784843,0.032494557
143.tiff,0.033841038,0.032468782
144.tiff,0.033826278,0.032202769
145.tiff,0.033736169,0.032109907
146.tiff,0.033847847,0.032044597
147.tiff,0.033900254,0.031925183
148.tiff,0.033898014,0.031907693
149.tiff,0.033772946,0.031841669
150.tiff,0.033833172,0.031714792
151.tiff,0.03367346,0.031668107
152.tiff,0.033607979,0.031783895
153.tiff,0.033600229,0.031830968
154.tiff,0.033620215,0.031923598
155.tiff,0.033712459,0.031904744
156.tiff,0.033697905,0.032000167
157.tiff,0.03366847,0.032001267
158.tiff,0.033802259,0.031985063
159.tiff,0.033921169,0.031981097
160.tiff,0.03388324,0.031913432
161.tiff,0.033926411,0.031835228
162.tiff,0.033933116,0.031931908
163.tiff,0.034012523,0.031877344
164.tiff,0.033972746,0.031807361
165.tiff,0.03409894,0.03181171
166.tiff,0.034056521,0.031886516
167.tiff,0.034184363,0.031903249
168.tiff,0.034137247,0.031915743
169.tiff,0.034172729,0.03207117
170.tiff,0.034204354,0.032091175
171.tiff,0.034276737,0.032256374
172.tiff,0.034450384,0.032487396
173.tiff,0.03445718,0.032376023
174.tiff,0.03459559,0.032448535
175.tiff,0.034688517,0.032435991
176.tiff,0.034827164,0.032363032
177.tiff,0.03478802,0.032305872
178.tiff,0.034831867,0.032206009
179.tiff,0.03469236,0.032121517
180.tiff,0.03461862,0.032321368
181.tiff,0.034602467,0.032272062
182.tiff,0.034426212,0.032099958
183.tiff,0.034397221,0.032135867
184.tiff,0.034136712,0.03209047
185.tiff,0.033797585,0.032154856
186.tiff,0.033622112,0.032139145
187.tiff,0.033496815,0.03216249
188.tiff,0.033445462,0.032329018
189.tiff,0.033374438,0.032242384
190.tiff,0.033385498,0.032048634
191.tiff,0.033438974,0.032036078
192.tiff,0.033420574,0.032010028
193.tiff,0.033315212,0.03196211
194.tiff,0.033454276,0.032024337
195.tiff,0.033599434,0.032184253
196.tiff,0.033648389,0.032202896
197.tiff,0.033730518,0.032179461
198.tiff,0.033751793,0.031877073
199.tiff,0.033902306,0.031824216
200.tiff,0.033896311,0.031907131
201.tiff,0.03373169,0.031753859
202.tiff,0.033747222,0.031679861
203.tiff,0.033782241,0.031836355
204.tiff,0.03371839,0.03160511
205.tiff,0.033675424,0.031555905
206.tiff,0.033588745,0.031583428
207.tiff,0.03363539,0.031510241
208.tiff,0.033474351,0.031628592
209.tiff,0.033355534,0.031641629
210.tiff,0.033337247,0.031591481
211.tiff,0.033407273,0.031677638
212.tiff,0.033461733,0.031661051
213.tiff,0.03346685,0.031462463
214.tiff,0.033545294,0.031658228
215.tiff,0.033660132,0.031564029
216.tiff,0.033747175,0.031505359
217.tiff,0.033611236,0.031610482
218.tiff,0.033717964,0.031602249
219.tiff,0.03375235,0.031687847
220.tiff,0.033622542,0.031517257
221.tiff,0.033660108,0.031520201
222.tiff,0.033519723,0.031564624
223.tiff,0.0334987,0.031607071
224.tiff,0.033490166,0.031499726
225.tiff,0.033386073,0.031324807
226.tiff,0.033417582,0.031336037
227.tiff,0.033409304,0.031335589
228.tiff,0.033364238,0.031321705
229.tiff,0.033435772,0.031385498
230.tiff,0.033586972,0.031654485
231.tiff,0.033470639,0.031645172
232.tiff,0.033633236,0.031574771
233.tiff,0.033568903,0.03163614
234.tiff,0.033578108,0.031679704
235.tiff,0.033649261,0.031780227
236.tiff,0.033522052,0.031887275
237.tiff,0.033564767,0.031710898
238.tiff,0.033591543,0.031663037
239.tiff,0.033625012,0.031537325
240.tiff,0.033692053,0.031448797
241.tiff,0.033799839,0.031584901
242.tiff,0.033684665,0.031686386
243.tiff,0.033736874,0.03186277
244.tiff,0.03359352,0.0319145
245.tiff,0.033345966,0.03177353
246.tiff,0.033307587,0.031685168
247.tiff,0.033273613,0.03174148
248.tiff,0.033269307,0.031794666
249.tiff,0.033272468,0.031738027
250.tiff,0.033333042,0.031690789
251.tiff,0.033363712,0.031691469
252.tiff,0.033463869,0.031658172
253.tiff,0.033501269,0.031621813
254.tiff,0.033511108,0.031456805
255.tiff,0.033640772,0.031675177
256.tiff,0.033709716,0.031566962
257.tiff,0.033676928,0.031813533
258.tiff,0.033605541,0.031896736
259.tiff,0.033530896,0.032151708
260.tiff,0.033315956,0.032241988
261.tiff,0.03321171,0.032161999
262.tiff,0.033110127,0.032403128
263.tiff,0.03304201,0.032295693
264.tiff,0.033129685,0.032465067
265.tiff,0.033241695,0.032473627
266.tiff,0.033423691,0.032780579
267.tiff,0.033487422,0.032738353
268.tiff,0.033753242,0.032880769
269.tiff,0.03388096,0.032929344
270.tiff,0.034002523,0.032925009
271.tiff,0.034315444,0.033163008
272.tiff,0.034586294,0.032843259
273.tiff,0.034633356,0.032900749
274.tiff,0.034688469,0.032925157
275.tiff,0.034702441,0.033075993
276.tiff,0.034557015,0.032909719
277.tiff,0.034592172,0.032797961
278.tiff,0.034588025,0.032747687
279.tiff,0.034378245,0.032706447
280.tiff,0.034459917,0.032781937
281.tiff,0.034441528,0.032618513
282.tiff,0.034338767,0.032735755
283.tiff,0.034538651,0.032642924
284.tiff,0.034522005,0.03264536
285.tiff,0.0346926,0.032347017
286.tiff,0.034852068,0.032341988
287.tiff,0.034942571,0.032428195
288.tiff,0.034817391,0.032396405
289.tiff,0.034997086,0.032385365
290.tiff,0.034940967,0.032322063
291.tiff,0.034682266,0.032181688
292.tiff,0.034602963,0.032141454
293.tiff,0.034404581,0.032183581
294.tiff,0.034499179,0.032076751
295.tiff,0.034381107,0.032091914
296.tiff,0.034346192,0.032129545
297.tiff,0.034256483,0.031945226
298.tiff,0.034466187,0.031907859
299.tiff,0.034528791,0.031652723
300.tiff,0.03463345,0.031545468
301.tiff,0.034807469,0.031464542
302.tiff,0.03487114,0.031259343
303.tiff,0.03498317,0.031183469
304.tiff,0.035096786,0.031085962
305.tiff,0.034954879,0.031014691
306.tiff,0.03474577,0.030746814
307.tiff,0.034503562,0.03081136
308.tiff,0.034003194,0.030588726
309.tiff,0.033608089,0.030531844
310.tiff,0.03324362,0.030354453
311.tiff,0.032962471,0.030147562
312.tiff,0.033096843,0.030133986
313.tiff,0.033251533,0.030159752
314.tiff,0.033349694,0.030101449
315.tiff,0.033694978,0.030016142
316.tiff,0.033991243,0.030210025
317.tiff,0.034403826,0.030108274
318.tiff,0.034761482,0.030061975
319.tiff,0.034866368,0.030146003
320.tiff,0.034933209,0.030150587
321.tiff,0.034836506,0.030375089
322.tiff,0.034359369,0.030323066
323.tiff,0.034075663,0.030053985
324.tiff,0.033817291,0.029968324
325.tiff,0.033567308,0.030021945
326.tiff,0.03359144,0.030024529
327.tiff,0.033506271,0.029849824
328.tiff,0.033534065,0.029879583
329.tiff,0.033732829,0.029756152
330.tiff,0.033989406,0.029823587
331.tiff,0.03431057,0.029663578
332.tiff,0.03468737,0.029523982
333.tiff,0.034709063,0.029547502
334.tiff,0.034719919,0.029630837
335.tiff,0.034676521,0.029589384
336.tiff,0.034416773,0.029369425
337.tiff,0.034335268,0.029493747
338.tiff,0.034143028,0.029407228
339.tiff,0.034011417,0.029399335
340.tiff,0.033938247,0.029308628
341.tiff,0.033971064,0.029461068
342.tiff,0.034058166,0.029702278
343.tiff,0.034105882,0.029650402
344.tiff,0.034052555,0.02962119
345.tiff,0.033978952,0.029596111
346.tiff,0.033871438,0.029348366
347.tiff,0.033562873,0.029170823
348.tiff,0.033442255,0.029212939
349.tiff,0.033257575,0.029439358
350.tiff,0.033168647,0.029611909
351.tiff,0.032938308,0.029592516
352.tiff,0.032783095,0.029577802
353.tiff,0.032705753,0.029561475
354.tiff,0.032580448,0.029518454
355.tiff,0.032579479,0.029452666
356.tiff,0.032666433,0.029971356
357.tiff,0.032850464,0.030180309
358.tiff,0.032834643,0.03052591
359.tiff,0.032843233,0.030413357
360.tiff,0.032718632,0.030412493
361.tiff,0.032541405,0.030465997
362.tiff,0.032429539,0.030412417
363.tiff,0.032397411,0.030394171
364.tiff,0.032452747,0.030408531
365.tiff,0.03251404,0.030688745
366.tiff,0.032510408,0.030466105
367.tiff,0.03247528,0.030258905
368.tiff,0.032557604,0.029962994
369.tiff,0.032666174,0.029975194
370.tiff,0.032686014,0.03009441
371.tiff,0.032861357,0.029895561
372.tiff,0.032754879,0.02989886
373.tiff,0.032780791,0.030113219
374.tiff,0.032745221,0.030095425
375.tiff,0.032636289,0.029820967
376.tiff,0.032672769,0.029732692
377.tiff,0.032662303,0.029747725
378.tiff,0.032634182,0.02967024
379.tiff,0.032717662,0.029627095
380.tiff,0.03281487,0.029436258
381.tiff,0.032849541,0.029840076
382.tiff,0.032925021,0.030164326
383.tiff,0.032855287,0.030354573
384.tiff,0.032879148,0.030590244
385.tiff,0.03285539,0.03074063
386.tiff,0.032889519,0.030984846
387.tiff,0.033138434,0.031264774
388.tiff,0.033446244,0.031499205
389.tiff,0.033605044,0.031584911
390.tiff,0.033841805,0.031784209
391.tiff,0.033909472,0.031465767
392.tiff,0.034035675,0.031385661
393.tiff,0.034257417,0.031424574
394.tiff,0.034361634,0.031565378
395.tiff,0.034511496,0.031801411
396.tiff,0.03445429,0.031806127
397.tiff,0.034315924,0.031876499
398.tiff,0.034267069,0.031725968
399.tiff,0.034271743,0.031812092
400.tiff,0.034104777,0.03174749
401.tiff,0.03417335,0.032119786
402.tiff,0.034126428,0.032064484
403.tiff,0.03402173,0.031861233
404.tiff,0.03403219,0.031588997
405.tiff,0.034075358,0.031480961
406.tiff,0.0342916,0.031375348
407.tiff,0.03446096,0.031060575
408.tiff,0.034556232,0.031194305
409.tiff,0.034512865,0.031242924
410.tiff,0.034536533,0.03136205
411.tiff,0.034654029,0.031350588
412.tiff,0.034750201,0.031330679
413.tiff,0.034799882,0.031275236
414.tiff,0.034842668,0.031077705
415.tiff,0.034677911,0.030774677
416.tiff,0.03456843,0.030556615
417.tiff,0.034484739,0.030669524
418.tiff,0.034175523,0.030505071
419.tiff,0.034087612,0.030425548
420.tiff,0.033917736,0.029931967
421.tiff,0.033594691,0.029555606
422.tiff,0.033538881,0.029284421
423.tiff,0.033635434,0.029240281
424.tiff,0.033585803,0.029225383
425.tiff,0.033770031,0.029299956
426.tiff,0.033896444,0.029378989
427.tiff,0.033774754,0.029244052
428.tiff,0.033818515,0.029488563
429.tiff,0.033890254,0.029377373
430.tiff,0.033830571,0.029480423
431.tiff,0.03396561,0.029628185
432.tiff,0.033954298,0.029870517
433.tiff,0.033746955,0.029768806
434.tiff,0.033826645,0.029748796
435.tiff,0.033902862,0.029754166
436.tiff,0.033912938,0.029731222
437.tiff,0.034176304,0.030094385
438.tiff,0.03433687,0.030013899
439.tiff,0.034381806,0.029909108
440.tiff,0.034488161,0.03003035
441.tiff,0.034420261,0.029910267
442.tiff,0.034418413,0.029556541
443.tiff,0.034407279,0.029639063
444.tiff,0.034437576,0.029736763
445.tiff,0.034415433,0.02981165
446.tiff,0.034272003,0.029903252
447.tiff,0.03398688,0.029511466
448.tiff,0.034108618,0.029418145
449.tiff,0.034151189,0.02952683
450.tiff,0.03436016,0.029243889
451.tiff,0.034586252,0.029205728
452.tiff,0.034674626,0.029252066
453.tiff,0.034875392,0.029255534
454.tiff,0.034775549,0.029304831
455.tiff,0.034663464,0.029193199
456.tiff,0.03461906,0.029097105
457.tiff,0.034766792,0.029195565
458.tiff,0.034558641,0.029131168
459.tiff,0.034513476,0.029158494
460.tiff,0.034264994,0.029341893
461.tiff,0.034075414,0.02930936
462.tiff,0.033895613,0.029387204
463.tiff,0.033645576,0.029410357
464.tiff,0.033582178,0.029433454
465.tiff,0.033621279,0.029711363
466.tiff,0.033583465,0.029845512
467.tiff,0.033487291,0.029906157
468.tiff,0.033507406,0.030056036
469.tiff,0.033356367,0.03011989
470.tiff,0.033426259,0.030177239
471.tiff,0.033431534,0.030335757
472.tiff,0.033386045,0.030259739
473.tiff,0.033533575,0.030052381
474.tiff,0.033379671,0.029894265
475.tiff,0.033333774,0.029629847
476.tiff,0.033301,0.02946148
477.tiff,0.033383661,0.029423003
478.tiff,0.033300311,0.029217978
479.tiff,0.033347502,0.028936999
480.tiff,0.033327834,0.028897472
481.tiff,0.033060726,0.028823892
482.tiff,0.032957278,0.028910682
483.tiff,0.032695812,0.028808773
484.tiff,0.032817625,0.029090908
485.tiff,0.032752622,0.029030062
486.tiff,0.032755449,0.029096775
487.tiff,0.03278404,0.0291542
488.tiff,0.032784386,0.029292654
489.tiff,0.032861737,0.02945486
490.tiff,0.032887712,0.029524022
491.tiff,0.033130933,0.029492904
492.tiff,0.033328235,0.029643102
493.tiff,0.033459578,0.030271712
494.tiff,0.033648534,0.030317136
495.tiff,0.033542288,0.030415534
496.tiff,0.033626275,0.030450924
497.tiff,0.033628832,0.030455194
498.tiff,0.033812301,0.03044211
499.tiff,0.033703353,0.030454343
500.tiff,0.033750362,0.030490367
501.tiff,0.033707456,0.030629349
502.tiff,0.033769598,0.030689686
503.tiff,0.033910959,0.0303082
504.tiff,0.03373553,0.030244086
505.tiff,0.033959342,0.03037892
506.tiff,0.034120823,0.030494747
507.tiff,0.03420151,0.030502302
508.tiff,0.034003326,0.030517942
509.tiff,0.034016171,0.030286978
510.tiff,0.033963569,0.030318769
511.tiff,0.034006505,0.030103548
512.tiff,0.033887874,0.029815736
513.tiff,0.033796884,0.029826592
514.tiff,0.033880482,0.029722341
515.tiff,0.03397055,0.02958355
516.tiff,0.033839323,0.029389087
517.tiff,0.033708304,0.029398916
518.tiff,0.033614121,0.029176415
519.tiff,0.033530187,0.029025883
520.tiff,0.033446881,0.028882338
521.tiff,0.033333253,0.02874286
522.tiff,0.033412381,0.028866482
523.tiff,0.033566997,0.028942238
524.tiff,0.033689043,0.02909053
525.tiff,0.03376308,0.029138847
526.tiff,0.033780693,0.029265802
527.tiff,0.033880061,0.029181248
528.tiff,0.033907149,0.029249843
529.tiff,0.033862121,0.029679382
530.tiff,0.033860394,0.029848687
531.tiff,0.03392394,0.030110345
532.tiff,0.033845151,0.030213868
533.tiff,0.033754682,0.030403836
534.tiff,0.033473664,0.03044286
535.tiff,0.033109952,0.030495596
536.tiff,0.032875493,0.0307781
537.tiff,0.03269108,0.031091261
538.tiff,0.032740582,0.031366067
539.tiff,0.032749272,0.031350653
540.tiff,0.032811804,0.031673452
541.tiff,0.032916746,0.031720501
542.tiff,0.032854257,0.031683346
543.tiff,0.032668657,0.031662205
544.tiff,0.032648428,0.031698349
545.tiff,0.032717291,0.031952595
546.tiff,0.032821927,0.032020093
547.tiff,0.032800334,0.032082337
548.tiff,0.032714544,0.032114638
549.tiff,0.032831539,0.032311333
550.tiff,0.032898308,0.032187498
551.tiff,0.032717106,0.032256081
552.tiff,0.032724935,0.032411357
553.tiff,0.03281487,0.032592526
554.tiff,0.032820159,0.032593897
555.tiff,0.032892138,0.032517161
556.tiff,0.032941972,0.032115671
557.tiff,0.032941826,0.031888052
558.tiff,0.032867987,0.031957387
559.tiff,0.03265761,0.031791346
560.tiff,0.032483825,0.031617095
561.tiff,0.032425186,0.031515837
562.tiff,0.032450297,0.031630472
563.tiff,0.032495499,0.031218132
564.tiff,0.032589114,0.031227232
565.tiff,0.032615095,0.031069281
566.tiff,0.032596656,0.031283178
567.tiff,0.032720257,0.031504073
568.tiff,0.033070277,0.031522434
569.tiff,0.033392572,0.031694466
570.tiff,0.033578261,0.031874556
571.tiff,0.033797961,0.032012468
572.tiff,0.03391118,0.032036165
573.tiff,0.03393322,0.032294123
574.tiff,0.033871213,0.032373183
575.tiff,0.033858167,0.032569746
576.tiff,0.03379858,0.032596931
577.tiff,0.033910019,0.032508395
578.tiff,0.033752158,0.032473207
579.tiff,0.033715408,0.032305455
580.tiff,0.033756406,0.03213003
581.tiff,0.03381856,0.032155643
582.tiff,0.033932995,0.031892919
583.tiff,0.03396121,0.031946535
584.tiff,0.034125381,0.031951478
585.tiff,0.034085466,0.032007529
586.tiff,0.034141574,0.03220351
587.tiff,0.033960817,0.032215362
588.tiff,0.033962222,0.032323304
589.tiff,0.033885816,0.032521178
590.tiff,0.033821887,0.032583212
591.tiff,0.033651426,0.032607633
592.tiff,0.033570279,0.03273889
593.tiff,0.033513768,0.03280219
594.tiff,0.033423061,0.032752964
595.tiff,0.033402466,0.032718226
596.tiff,0.033480002,0.032508775
597.tiff,0.033523796,0.032704314
598.tiff,0.033577979,0.032728499
599.tiff,0.033666886,0.032738223
600.tiff,0.033646774,0.032924076
601.tiff,0.03373004,0.032968316
602.tiff,0.03362852,0.033125159
603.tiff,0.033646781,0.033095657
604.tiff,0.033611016,0.033138141
605.tiff,0.033609509,0.033110471
606.tiff,0.033634704,0.033108837
607.tiff,0.033701673,0.032855398
608.tiff,0.033816535,0.03273831
609.tiff,0.033879358,0.032715559
610.tiff,0.034027731,0.032518445
611.tiff,0.034059009,0.03240842
612.tiff,0.034299764,0.032391858
613.tiff,0.03428614,0.03225282
614.tiff,0.034310273,0.032141738
615.tiff,0.034276358,0.032062697
616.tiff,0.034202268,0.03207088
617.tiff,0.034166126,0.032184296
618.tiff,0.034049003,0.032043089
619.tiff,0.033935363,0.031915705
620.tiff,0.033826285,0.032026441
621.tiff,0.033811149,0.032167112
622.tiff,0.033625589,0.032142548
623.tiff,0.033669102,0.032221133
624.tiff,0.033757988,0.032434038
625.tiff,0.033914587,0.032541314
626.tiff,0.034019112,0.032582312
627.tiff,0.03399002,0.032622522
628.tiff,0.033867669,0.032785122
629.tiff,0.033783597,0.032874449
630.tiff,0.033753868,0.032883427
631.tiff,0.033750685,0.032944374
632.tiff,0.033792428,0.032961521
633.tiff,0.033738651,0.033259289
634.tiff,0.03367079,0.033273221
635.tiff,0.033587455,0.033423132
636.tiff,0.03344881,0.033771144
637.tiff,0.033552908,0.033657104
638.tiff,0.033740199,0.033770903
639.tiff,0.033794679,0.03403178
640.tiff,0.033789156,0.03404236
641.tiff,0.03384693,0.03429495
642.tiff,0.033784537,0.034397665
643.tiff,0.033856034,0.034371259
644.tiff,0.033924428,0.034460966
645.tiff,0.034012312,0.034465492
646.tiff,0.034177815,0.034209428
647.tiff,0.034198521,0.034427342
648.tiff,0.034377662,0.03438976
649.tiff,0.034678787,0.034108299
650.tiff,0.034795598,0.034002508
651.tiff,0.034843689,0.033716588
652.tiff,0.03501035,0.033550767
653.tiff,0.035035181,0.033385682
654.tiff,0.034917068,0.033221231
655.tiff,0.034860201,0.033009224
656.tiff,0.034800315,0.033011494
657.tiff,0.034670411,0.032814884
658.tiff,0.034482364,0.032615975
659.tiff,0.034309445,0.03263086
660.tiff,0.034332662,0.032594347
661.tiff,0.034414221,0.032517646
662.tiff,0.034367601,0.032593597
663.tiff,0.034434923,0.032469035
664.tiff,0.034617703,0.03249738
665.tiff,0.034550394,0.032488773
666.tiff,0.034297209,0.032271878
667.tiff,0.034260662,0.032153426
668.tiff,0.034199742,0.032110824
669.tiff,0.034295854,0.031977666
670.tiff,0.034297585,0.032099694
671.tiff,0.034157064,0.032169065
672.tiff,0.034220059,0.032213466
673.tiff,0.034193819,0.032434999
674.tiff,0.034161043,0.03248271
675.tiff,0.034404582,0.032470968
676.tiff,0.034864469,0.032667904
677.tiff,0.035046185,0.032809287
678.tiff,0.035085935,0.032891676
679.tiff,0.034961831,0.03311431
680.tiff,0.034986881,0.033074803
681.tiff,0.034938802,0.033060655
682.tiff,0.034765992,0.032868493
683.tiff,0.034535233,0.032725351
684.tiff,0.034459793,0.032699544
685.tiff,0.034289647,0.032634282
686.tiff,0.033984733,0.032546024
687.tiff,0.03396296,0.032503747
688.tiff,0.034242447,0.032589064
689.tiff,0.034343785,0.032583128
690.tiff,0.034255526,0.032597275
691.tiff,0.034409396,0.032510323
692.tiff,0.03442602,0.032420191
693.tiff,0.034549678,0.032387193
694.tiff,0.034623597,0.032335027
695.tiff,0.03468545,0.032404701
696.tiff,0.034869212,0.032317384
697.tiff,0.034870388,0.032394923
698.tiff,0.034577228,0.032327183
699.tiff,0.034323369,0.032279106
700.tiff,0.034313877,0.03218153
701.tiff,0.034050436,0.032376418
702.tiff,0.033932855,0.032523317
703.tiff,0.033947683,0.032571852
704.tiff,0.034055119,0.032632322
705.tiff,0.034145738,0.032736183
706.tiff,0.034316445,0.032895026
707.tiff,0.034299703,0.032883727
708.tiff,0.034423895,0.032942321
709.tiff,0.03460208,0.032806998
710.tiff,0.034675838,0.032922122
711.tiff,0.034839223,0.032672642
712.tiff,0.035141694,0.032742656
713.tiff,0.035244423,0.032876576
714.tiff,0.03508451,0.032834487
715.tiff,0.034943484,0.032821342
716.tiff,0.03466346,0.032975181
717.tiff,0.034534325,0.0330189
718.tiff,0.034418958,0.033073928
719.tiff,0.03437244,0.033237788
720.tiff,0.034176263,0.033243632
721.tiff,0.034159449,0.033449683
722.tiff,0.033946167,0.033571066
723.tiff,0.033799076,0.033449583
724.tiff,0.033792379,0.033579068
725.tiff,0.03380803,0.033739872
726.tiff,0.033750984,0.033633056
727.tiff,0.033744811,0.0336845
728.tiff,0.033646688,0.033730231
729.tiff,0.033493611,0.033897226
730.tiff,0.03360583,0.034033472
731.tiff,0.033552685,0.034102249
732.tiff,0.033663914,0.034013915
733.tiff,0.033701115,0.033985176
734.tiff,0.033703893,0.033783211
735.tiff,0.033704695,0.033692544
736.tiff,0.033753258,0.033545685
737.tiff,0.033726802,0.033456943
738.tiff,0.033813436,0.033423576
739.tiff,0.033872657,0.033146113
740.tiff,0.033925819,0.033000363
741.tiff,0.034056178,0.032903445
742.tiff,0.034079954,0.032831184
743.tiff,0.034081686,0.032750498
744.tiff,0.034096326,0.032690701
745.tiff,0.034129083,0.032463478
746.tiff,0.034337596,0.032579363
747.tiff,0.034581717,0.032462678
748.tiff,0.034804468,0.032360678
749.tiff,0.034970509,0.032581063
750.tiff,0.035055868,0.032696152
751.tiff,0.034961008,0.032703523
752.tiff,0.034986677,0.032792838
753.tiff,0.035068789,0.032930565
754.tiff,0.035176509,0.033056492
755.tiff,0.035060198,0.03317772
756.tiff,0.034926525,0.032988979
757.tiff,0.034772557,0.033158696
758.tiff,0.034613489,0.033025231
759.tiff,0.034587255,0.032759813
760.tiff,0.034504162,0.032686136
761.tiff,0.034503855,0.032739072
762.tiff,0.034396906,0.032713626
763.tiff,0.034265747,0.03266473
764.tiff,0.034030602,0.032737379
765.tiff,0.033993782,0.032784513
766.tiff,0.033819034,0.03295479
767.tiff,0.033644104,0.032820794
768.tiff,0.033509113,0.032879525
769.tiff,0.033420334,0.033013763
770.tiff,0.033299285,0.032887831
771.tiff,0.033351472,0.032751946
772.tiff,0.033384665,0.032706334
773.tiff,0.033420297,0.03263848
774.tiff,0.033506824,0.032522676
775.tiff,0.033582763,0.032509476
