image,pitch,yaw
252.tiff,0.062995243,0.012272634
253.tiff,0.062794138,0.012125263
254.tiff,0.062736601,0.012009014
255.tiff,0.062769563,0.011930494
256.tiff,0.062762845,0.011997631
257.tiff,0.062786674,0.01199688
258.tiff,0.06284078,0.012042754
259.tiff,0.062860277,0.011942177
260.tiff,0.062753738,0.011749555
261.tiff,0.062413487,0.011755732
262.tiff,0.062583017,0.011661772
263.tiff,0.062955816,0.011899406
264.tiff,0.063160612,0.011907194
265.tiff,0.063273839,0.012005688
266.tiff,0.063330319,0.01203834
267.tiff,0.063288432,0.01203715
268.tiff,0.063330083,0.01185227
269.tiff,0.063482998,0.011952891
270.tiff,0.063492683,0.011978674
271.tiff,0.063859718,0.011949298
272.tiff,0.063786102,0.011870796
273.tiff,0.063699409,0.011636345
274.tiff,0.063708938,0.011592217
275.tiff,0.063705747,0.011351379
276.tiff,0.063673528,0.011279017
277.tiff,0.063715784,0.011158065
278.tiff,0.063651645,0.011158402
279.tiff,0.063571378,0.010961801
280.tiff,0.063650005,0.010799245
281.tiff,0.063634442,0.010689138
282.tiff,0.063565318,0.010736288
283.tiff,0.063470735,0.010708669
284.tiff,0.063303609,0.010759267
285.tiff,0.063185219,0.010892899
286.tiff,0.063099341,0.010960451
287.tiff,0.063118408,0.011037415
288.tiff,0.063162313,0.011075286
289.tiff,0.06316209,0.011166416
290.tiff,0.063122644,0.011401677
291.tiff,0.063061132,0.011409567
292.tiff,0.063233234,0.011367453
293.tiff,0.063169136,0.011459702
294.tiff,0.063290771,0.011479865
295.tiff,0.063384801,0.011470161
296.tiff,0.063509451,0.011395111
297.tiff,0.063468146,0.011297417
298.tiff,0.063434611,0.011282416
299.tiff,0.06352105,0.01133843
300.tiff,0.063523609,0.01133869
301.tiff,0.063370414,0.011308855
302.tiff,0.063416253,0.011323347
303.tiff,0.063569403,0.011440581
304.tiff,0.063517244,0.011345477
305.tiff,0.063481219,0.011465395
306.tiff,0.063281098,0.011568655
307.tiff,0.063180055,0.011611117
308.tiff,0.063149701,0.011787518
309.tiff,0.06303704,0.011671184
310.tiff,0.06307597,0.011862723
311.tiff,0.063039565,0.011913696
312.tiff,0.062763496,0.011989118
313.tiff,0.062459233,0.011929815
314.tiff,0.062315178,0.011957208
315.tiff,0.062186487,0.011990885
316.tiff,0.062198649,0.01195727
317.tiff,0.06218721,0.011984811
318.tiff,0.062127591,0.011821747
319.tiff,0.062096954,0.011777734
320.tiff,0.062082144,0.011698566
321.tiff,0.062146277,0.011624223
322.tiff,0.06204908,0.011546832
323.tiff,0.061987232,0.011412476
324.tiff,0.061839872,0.011422154
325.tiff,0.061801239,0.011261476
326.tiff,0.06174641,0.011139562
327.tiff,0.061663506,0.011200274
328.tiff,0.061606097,0.011153771
329.tiff,0.061486988,0.011161277
330.tiff,0.061261446,0.010920614
331.tiff,0.060999438,0.010909372
332.tiff,0.060909603,0.010950354
333.tiff,0.060907084,0.010948905
334.tiff,0.060777193,0.010696287
335.tiff,0.060684048,0.010733936
336.tiff,0.060623258,0.010839015
337.tiff,0.060444128,0.010628999
338.tiff,0.060321669,0.010692532
339.tiff,0.060250358,0.010773042
340.tiff,0.060138753,0.010926221
341.tiff,0.06018796,0.010984988
342.tiff,0.060031196,0.010985593
343.tiff,0.059919649,0.010925931
344.tiff,0.059907476,0.011091345
345.tiff,0.059829088,0.010996555
346.tiff,0.059777955,0.010841236
347.tiff,0.059920388,0.010992411
348.tiff,0.059897832,0.01094343
349.tiff,0.059803224,0.011084325
350.tiff,0.059691131,0.011215862
351.tiff,0.059529058,0.011258041
352.tiff,0.059632761,0.011381108
353.tiff,0.059620566,0.011452894
354.tiff,0.059648291,0.011632452
355.tiff,0.059792297,0.011800878
356.tiff,0.059902042,0.01193437
357.tiff,0.059865311,0.011915314
358.tiff,0.059779115,0.011872992
359.tiff,0.059830389,0.011730365
360.tiff,0.059893791,0.0116634
361.tiff,0.059923075,0.011654236
362.tiff,0.059855924,0.011429583
363.tiff,0.059747136,0.011390595
364.tiff,0.0596431,0.011317439
365.tiff,0.059497635,0.011266276
366.tiff,0.059319055,0.011322432
367.tiff,0.059227774,0.011245847
368.tiff,0.059248204,0.011237286
369.tiff,0.059212375,0.011202623
370.tiff,0.059206484,0.011074278
371.tiff,0.059330313,0.01097615
372.tiff,0.059399894,0.010924421
373.tiff,0.059578016,0.010840225
374.tiff,0.059747975,0.010780876
375.tiff,0.059779858,0.010795755
376.tiff,0.059764633,0.010627361
377.tiff,0.05976986,0.01076626
378.tiff,0.059719584,0.010780034
379.tiff,0.059675336,0.010761633
380.tiff,0.059811169,0.010637944
381.tiff,0.059787671,0.01055237
382.tiff,0.059878065,0.010386396
383.tiff,0.05988711,0.010365169
384.tiff,0.059855783,0.010375177
385.tiff,0.059996017,0.010156557
386.tiff,0.060053512,0.010160258
387.tiff,0.060137129,0.009889015
388.tiff,0.060248462,0.009815747
389.tiff,0.060347735,0.009749774
390.tiff,0.060409351,0.009769746
391.tiff,0.060298916,0.009903244
392.tiff,0.06026286,0.010196688
393.tiff,0.060184255,0.010240972
394.tiff,0.060131593,0.010192319
395.tiff,0.059999289,0.010336159
396.tiff,0.060110954,0.010342483
397.tiff,0.060136334,0.010603675
398.tiff,0.060205774,0.010762754
399.tiff,0.060249424,0.011061442
400.tiff,0.060258493,0.011167727
401.tiff,0.0604063,0.011337644
402.tiff,0.060499074,0.01144547
403.tiff,0.060707253,0.011685602
404.tiff,0.060884715,0.011854326
405.tiff,0.06113833,0.012042324
406.tiff,0.061144914,0.012177048
407.tiff,0.06117863,0.012199096
408.tiff,0.061188623,0.012386106
409.tiff,0.061130556,0.012336441
410.tiff,0.060947098,0.012500779
411.tiff,0.060935297,0.012619247
412.tiff,0.060911651,0.012556105
413.tiff,0.060865723,0.012634195
414.tiff,0.060910368,0.012638674
415.tiff,0.060910165,0.012633011
416.tiff,0.060843066,0.012585094
417.tiff,0.060815567,0.012545222
418.tiff,0.060670045,0.012407899
419.tiff,0.060661873,0.01226303
420.tiff,0.060605407,0.012110053
421.tiff,0.060442935,0.011665863
422.tiff,0.060397778,0.011598978
423.tiff,0.060447512,0.011507074
424.tiff,0.060517416,0.01159577
425.tiff,0.060372153,0.011506634
426.tiff,0.060395306,0.011492614
427.tiff,0.060422934,0.011464964
428.tiff,0.060552213,0.011305758
429.tiff,0.060492683,0.011341124
430.tiff,0.060605538,0.011420863
431.tiff,0.060881119,0.011484677
432.tiff,0.061009852,0.011577786
433.tiff,0.061002422,0.011552616
434.tiff,0.061012973,0.01140192
435.tiff,0.061195043,0.011301367
436.tiff,0.061414501,0.011321132
437.tiff,0.061490054,0.01140455
438.tiff,0.061446779,0.01154408
439.tiff,0.061604662,0.011342457
440.tiff,0.061561258,0.011148199
441.tiff,0.061397967,0.01112791
442.tiff,0.061355255,0.011046709
443.tiff,0.061363342,0.010972931
444.tiff,0.061390423,0.011026632
445.tiff,0.061367117,0.011083358
446.tiff,0.061277841,0.011012461
447.tiff,0.061266938,0.010686515
448.tiff,0.061271184,0.010558773
449.tiff,0.061131141,0.010737967
450.tiff,0.061100657,0.01081203
451.tiff,0.061277798,0.010843129
452.tiff,0.061316098,0.010742646
453.tiff,0.061270478,0.01078627
454.tiff,0.061129043,0.010555657
455.tiff,0.061065737,0.010370474
456.tiff,0.061002956,0.010342594
457.tiff,0.060924258,0.010652274
458.tiff,0.060901973,0.01061458
459.tiff,0.06093807,0.010512835
460.tiff,0.061066295,0.010416842
461.tiff,0.061002247,0.01047846
462.tiff,0.061056839,0.010560929
463.tiff,0.061035694,0.010518907
464.tiff,0.061178023,0.010602218
465.tiff,0.061139706,0.01078686
466.tiff,0.061113705,0.010839959
467.tiff,0.061084212,0.010827559
468.tiff,0.06121682,0.010841333
469.tiff,0.061304114,0.01100433
470.tiff,0.061253137,0.011169712
471.tiff,0.061308902,0.011180125
472.tiff,0.061257922,0.011227357
473.tiff,0.061364909,0.011389644
474.tiff,0.061293757,0.011652078
475.tiff,0.061301108,0.011769228
476.tiff,0.061262704,0.011973413
477.tiff,0.061199975,0.01202211
478.tiff,0.060981304,0.012342298
479.tiff,0.060908863,0.012384044
480.tiff,0.06096096,0.012463574
481.tiff,0.060937867,0.01261164
482.tiff,0.060893185,0.012636686
483.tiff,0.060912604,0.012583496
484.tiff,0.060947637,0.012558224
485.tiff,0.060911222,0.012576318
486.tiff,0.06089097,0.01238845
487.tiff,0.060932823,0.012288022
488.tiff,0.061033863,0.012193467
489.tiff,0.061081897,0.012134183
490.tiff,0.061097477,0.012230283
491.tiff,0.061097819,0.012231059
492.tiff,0.061198285,0.012249367
493.tiff,0.061267077,0.012081449
494.tiff,0.06127431,0.0120231
495.tiff,0.061258167,0.012004816
496.tiff,0.061269541,0.011937695
497.tiff,0.061240391,0.011921985
498.tiff,0.061197705,0.011842304
499.tiff,0.061133927,0.011805742
500.tiff,0.061117138,0.011675304
501.tiff,0.061121927,0.011622889
502.tiff,0.061012692,0.011495368
503.tiff,0.060959762,0.01158269
504.tiff,0.060869803,0.011461035
505.tiff,0.060866441,0.011303962
506.tiff,0.0609502,0.011357667
507.tiff,0.060946531,0.011307887
508.tiff,0.060981455,0.01110405
509.tiff,0.061005929,0.011049713
510.tiff,0.060971518,0.01093914
511.tiff,0.060943859,0.010885953
512.tiff,0.060901966,0.01092168
513.tiff,0.060811143,0.011024115
514.tiff,0.060722795,0.01111825
515.tiff,0.060614444,0.011099373
516.tiff,0.060625878,0.011020762
517.tiff,0.060680331,0.010791758
518.tiff,0.060654798,0.010900234
519.tiff,0.06068551,0.010898901
520.tiff,0.060881075,0.010869839
521.tiff,0.061049367,0.010846395
522.tiff,0.061214266,0.010812056
523.tiff,0.061148887,0.010679425
524.tiff,0.061178447,0.010557076
525.tiff,0.061410191,0.01066005
526.tiff,0.061295997,0.010675417
527.tiff,0.061265306,0.010950476
528.tiff,0.0613001,0.01097493
529.tiff,0.06129842,0.010885346
530.tiff,0.061193682,0.010865786
531.tiff,0.060952197,0.010608042
532.tiff,0.0608775,0.010545119
533.tiff,0.060908623,0.010490271
534.tiff,0.061044994,0.010351844
535.tiff,0.061032227,0.010361889
536.tiff,0.061117482,0.010751935
537.tiff,0.061290251,0.010702194
538.tiff,0.061420918,0.010596402
539.tiff,0.061467757,0.010680006
540.tiff,0.061566624,0.010946457
541.tiff,0.06176848,0.011310488
542.tiff,0.061828012,0.011578074
543.tiff,0.06188934,0.011594489
544.tiff,0.061810949,0.011881551
545.tiff,0.061770157,0.01179602
546.tiff,0.061734953,0.011408953
547.tiff,0.061682678,0.011528072
548.tiff,0.061623418,0.011724744
549.tiff,0.061646029,0.011746875
550.tiff,0.061596409,0.011651089
551.tiff,0.061546231,0.011478655
552.tiff,0.061456596,0.011301387
553.tiff,0.061336464,0.011391642
554.tiff,0.06136767,0.011178975
555.tiff,0.061426353,0.011124521
556.tiff,0.061346324,0.011217464
557.tiff,0.061214034,0.011130868
558.tiff,0.061288832,0.011213753
559.tiff,0.061226261,0.011407931
560.tiff,0.061248812,0.011453461
561.tiff,0.061191817,0.011604472
562.tiff,0.061223563,0.011831552
563.tiff,0.061474135,0.012075057
564.tiff,0.061546983,0.012189888
565.tiff,0.061718541,0.012553635
566.tiff,0.061875899,0.012827572
567.tiff,0.062017971,0.013134578
568.tiff,0.06194994,0.013149227
569.tiff,0.062046732,0.013110517
570.tiff,0.061857173,0.013112313
571.tiff,0.061988386,0.013172393
572.tiff,0.062078268,0.012986677
573.tiff,0.06206382,0.012773963
574.tiff,0.061987224,0.012902192
575.tiff,0.061773509,0.012726408
576.tiff,0.061772319,0.012484917
577.tiff,0.061913643,0.012262019
578.tiff,0.06209886,0.01211387
579.tiff,0.062196555,0.011971032
580.tiff,0.062194443,0.011746801
581.tiff,0.06217553,0.011622104
582.tiff,0.062245967,0.011469415
583.tiff,0.062273525,0.011361357
584.tiff,0.062409296,0.011286144
585.tiff,0.062582605,0.011297772
586.tiff,0.062667776,0.011226242
587.tiff,0.06258686,0.0111142
588.tiff,0.06241385,0.011113091
589.tiff,0.062346566,0.010967087
590.tiff,0.062562995,0.011016227
591.tiff,0.062506901,0.010848042
592.tiff,0.06234341,0.01092854
593.tiff,0.062269926,0.011047314
594.tiff,0.062294828,0.011043212
595.tiff,0.062230848,0.010907982
596.tiff,0.06233154,0.010749373
597.tiff,0.062338414,0.010599939
598.tiff,0.062383755,0.010490231
599.tiff,0.062374072,0.010462784
600.tiff,0.06223199,0.010487624
601.tiff,0.062159474,0.010715501
602.tiff,0.062088089,0.010769423
603.tiff,0.062004931,0.010676887
604.tiff,0.061904914,0.010745943
605.tiff,0.061733277,0.01061891
606.tiff,0.061484337,0.010803466
607.tiff,0.061383589,0.01098863
608.tiff,0.061147948,0.011037361
609.tiff,0.061183277,0.011259791
610.tiff,0.061142245,0.011119619
611.tiff,0.061317599,0.011241726
612.tiff,0.061509521,0.011329582
613.tiff,0.061511315,0.011426185
614.tiff,0.061421295,0.011429593
615.tiff,0.06155256,0.011537635
616.tiff,0.061620691,0.011555261
617.tiff,0.061577867,0.011640518
618.tiff,0.061726379,0.011691485
619.tiff,0.061715232,0.011686297
620.tiff,0.061761854,0.011769727
621.tiff,0.061632032,0.01148925
622.tiff,0.061617331,0.011385964
623.tiff,0.061655902,0.011257843
624.tiff,0.061793529,0.011036678
625.tiff,0.061849859,0.011124638
626.tiff,0.061792622,0.011068629
627.tiff,0.061658215,0.010914891
628.tiff,0.061516011,0.010819796
629.tiff,0.061243937,0.010890462
630.tiff,0.06137988,0.010903797
631.tiff,0.06141327,0.010901321
632.tiff,0.061331874,0.010981314
633.tiff,0.061305689,0.01105577
634.tiff,0.061251145,0.011104974
635.tiff,0.061047058,0.010864252
636.tiff,0.061095353,0.01094315
637.tiff,0.06130021,0.011055223
638.tiff,0.061519512,0.011279947
639.tiff,0.061657653,0.01142365
640.tiff,0.061626819,0.011624119
641.tiff,0.061660111,0.01195363
642.tiff,0.061721461,0.012162439
643.tiff,0.061704401,0.012362721
644.tiff,0.061645146,0.012732344
645.tiff,0.061689546,0.012998531
646.tiff,0.06182799,0.013191435
647.tiff,0.061910333,0.013246586
648.tiff,0.061872874,0.01317743
649.tiff,0.061904799,0.013012097
650.tiff,0.061994319,0.012922358
651.tiff,0.061943966,0.012680097
652.tiff,0.062076526,0.012432452
653.tiff,0.062097597,0.012302363
654.tiff,0.062066556,0.011980767
655.tiff,0.062228628,0.012227071
656.tiff,0.062083542,0.011998926
657.tiff,0.06193237,0.012042035
658.tiff,0.06194469,0.01207685
659.tiff,0.062001698,0.012202878
660.tiff,0.061904155,0.012118871
661.tiff,0.061918472,0.012218924
662.tiff,0.061768968,0.01219468
663.tiff,0.06177628,0.012134526
664.tiff,0.061923016,0.012209935
665.tiff,0.061902573,0.011969556
666.tiff,0.061861041,0.011950945
667.tiff,0.061918046,0.011880769
668.tiff,0.061979735,0.011841851
669.tiff,0.062050405,0.011840421
670.tiff,0.062119815,0.011964364
671.tiff,0.061956936,0.011970919
672.tiff,0.061777094,0.012111752
673.tiff,0.06168964,0.012232168
674.tiff,0.061614126,0.012288475
675.tiff,0.061714124,0.012348904
676.tiff,0.061870289,0.01249948
677.tiff,0.061961409,0.012656236
678.tiff,0.062008484,0.01276905
679.tiff,0.061970015,0.012712302
680.tiff,0.061803686,0.012583934
681.tiff,0.061914769,0.0125049
682.tiff,0.062003603,0.012477925
683.tiff,0.062089226,0.012283158
684.tiff,0.062034089,0.012112778
685.tiff,0.061706941,0.011902845
686.tiff,0.061511708,0.011731239
687.tiff,0.061392208,0.011418645
688.tiff,0.061152967,0.011232484
689.tiff,0.061064581,0.010949809
690.tiff,0.061177173,0.010866521
691.tiff,0.061081672,0.010791186
692.tiff,0.061086267,0.010550095
693.tiff,0.061064219,0.010511149
694.tiff,0.060985498,0.010413609
695.tiff,0.060981555,0.010472696
696.tiff,0.060986762,0.010609779
697.tiff,0.06088988,0.010539364
698.tiff,0.060960056,0.010520773
699.tiff,0.06077444,0.010758207
700.tiff,0.060597761,0.010784521
701.tiff,0.060599246,0.01073738
702.tiff,0.060435478,0.010811538
703.tiff,0.060364992,0.010976013
704.tiff,0.060448967,0.010981845
705.tiff,0.060496801,0.010937522
706.tiff,0.060480451,0.010657605
707.tiff,0.060460256,0.010700713
708.tiff,0.060419155,0.010646233
709.tiff,0.060454695,0.010702364
710.tiff,0.0604194,0.010703907
711.tiff,0.060368602,0.010723797
712.tiff,0.060383748,0.010864326
713.tiff,0.060295547,0.010744314
714.tiff,0.060197812,0.010770233
715.tiff,0.060203447,0.010793614
716.tiff,0.060280016,0.010879184
717.tiff,0.060376859,0.010979163
718.tiff,0.060386424,0.011074119
719.tiff,0.060440536,0.011015698
720.tiff,0.06038514,0.011157326
721.tiff,0.060243886,0.011138874
722.tiff,0.060053307,0.010982104
723.tiff,0.059973068,0.011042836
724.tiff,0.059994885,0.011241732
725.tiff,0.060037556,0.011508379
726.tiff,0.060003625,0.01157183
727.tiff,0.060049967,0.011679301
728.tiff,0.060131711,0.011677006
729.tiff,0.060086444,0.011541844
730.tiff,0.060061788,0.011642422
731.tiff,0.060233785,0.011653064
732.tiff,0.060351197,0.01182653
733.tiff,0.060391182,0.011880677
734.tiff,0.06041485,0.011741714
735.tiff,0.060322146,0.011461921
736.tiff,0.060315804,0.01154793
737.tiff,0.060198305,0.011634258
738.tiff,0.060005122,0.011582012
739.tiff,0.06001464,0.011665599
740.tiff,0.060056434,0.011537725
741.tiff,0.060012459,0.011764009
742.tiff,0.06011287,0.011757533
743.tiff,0.060133742,0.011746838
744.tiff,0.060136578,0.011683896
745.tiff,0.060008353,0.011840061
746.tiff,0.059912872,0.01195085
747.tiff,0.059859653,0.011916918
748.tiff,0.05985676,0.011849201
749.tiff,0.059863243,0.011807577
750.tiff,0.059941601,0.011891451
751.tiff,0.060090027,0.011925021
752.tiff,0.060198678,0.011968176
753.tiff,0.060444913,0.012038814
754.tiff,0.060443139,0.012357329
755.tiff,0.060693068,0.01243482
756.tiff,0.060544536,0.012554846
757.tiff,0.060591744,0.012529103
758.tiff,0.060547257,0.012713504
759.tiff,0.060449728,0.012796202
760.tiff,0.060256094,0.012735462
761.tiff,0.060115525,0.012603615
762.tiff,0.060069336,0.012536268
763.tiff,0.060009235,0.012492651
764.tiff,0.060164723,0.012292099
765.tiff,0.060184887,0.012249402
766.tiff,0.060343801,0.012104938
767.tiff,0.060343534,0.012049993
768.tiff,0.060336263,0.01193695
769.tiff,0.060398623,0.012074881
770.tiff,0.060490394,0.01201233
771.tiff,0.060376884,0.012000945
772.tiff,0.06026198,0.012018607
773.tiff,0.060078435,0.011993985
774.tiff,0.059820643,0.011973423
775.tiff,0.059727029,0.011795043
