image,pitch,yaw
111.png,0.061422678,0.014862778
112.png,0.061418941,0.014819022
113.png,0.06113754,0.014670199
114.png,0.061030866,0.014745931
115.png,0.060936609,0.014604066
116.png,0.061091332,0.014490656
117.png,0.061202101,0.014537086
118.png,0.06122968,0.014415671
119.png,0.061271974,0.01420771
120.png,0.061195381,0.014118848
121.png,0.061194571,0.013973393
122.png,0.060916087,0.013782296
123.png,0.060574682,0.013635263
124.png,0.060491488,0.013443575
125.png,0.060234027,0.013290985
126.png,0.05998068,0.013237345
127.png,0.059807516,0.012994718
128.png,0.059683703,0.012826677
129.png,0.059658152,0.012705226
130.png,0.059660115,0.012545754
131.png,0.05952349,0.01235354
132.png,0.059538166,0.0121036
133.png,0.059582049,0.011749848
134.png,0.059571483,0.011458982
135.png,0.059683025,0.011031881
136.png,0.05975304,0.010690821
137.png,0.059742882,0.010482395
138.png,0.059787493,0.01026625
139.png,0.059892775,0.01025835
140.png,0.059784285,0.010253325
141.png,0.059792024,0.010080884
142.png,0.059791198,0.010077343
143.png,0.059811795,0.010042867
144.png,0.059734627,0.01003886
145.png,0.059668428,0.010017091
146.png,0.059670952,0.010082813
147.png,0.059686106,0.010117453
148.png,0.059748208,0.010159155
149.png,0.059780944,0.010048475
150.png,0.059787708,0.010132459
151.png,0.059940623,0.010228725
152.png,0.059916975,0.010168216
153.png,0.059925766,0.010330848
154.png,0.059858878,0.01030879
155.png,0.059838203,0.010354311
156.png,0.059824602,0.010420942
157.png,0.059815264,0.010489264
158.png,0.059930391,0.010405856
159.png,0.059847198,0.010733805
160.png,0.059985672,0.010817302
161.png,0.059961334,0.010797118
162.png,0.060101744,0.010810628
163.png,0.060196221,0.010654453
164.png,0.060428604,0.01080965
165.png,0.060646771,0.011176073
166.png,0.060671198,0.010977
167.png,0.060977897,0.010992256
168.png,0.061025847,0.011135054
169.png,0.061288446,0.010875042
170.png,0.061165766,0.010412061
171.png,0.061012415,0.010467478
172.png,0.061147587,0.010465941
173.png,0.061395125,0.010652742
174.png,0.061503212,0.010671328
175.png,0.061413385,0.010653284
176.png,0.061495536,0.011042198
177.png,0.061269926,0.011130874
178.png,0.061207515,0.011138148
179.png,0.060866362,0.011379363
180.png,0.06078904,0.011726342
181.png,0.060935511,0.011918468
182.png,0.06085493,0.012214454
183.png,0.06054948,0.012427081
184.png,0.060523809,0.012554991
185.png,0.060531378,0.012375859
186.png,0.060773862,0.012473958
187.png,0.060871274,0.012448176
188.png,0.060889283,0.01268963
189.png,0.060972796,0.012524569
190.png,0.061058529,0.01240792
191.png,0.060847158,0.012375025
192.png,0.060634323,0.012214717
193.png,0.06072496,0.012113288
194.png,0.060719992,0.011991686
195.png,0.060737811,0.012037031
196.png,0.060664771,0.011953984
197.png,0.060828582,0.012074018
198.png,0.060912638,0.011948284
199.png,0.06096557,0.012129625
200.png,0.061128771,0.012384094
201.png,0.061358624,0.012227813
202.png,0.061425564,0.01231534
203.png,0.061481425,0.012484928
204.png,0.061317635,0.012671133
205.png,0.061190649,0.012750803
206.png,0.061060881,0.012659598
207.png,0.060995082,0.012534415
208.png,0.061108542,0.012472271
209.png,0.061260772,0.012266555
210.png,0.061387029,0.012194725
211.png,0.061358351,0.012273852
212.png,0.061466356,0.012370271
213.png,0.06142225,0.012446135
214.png,0.061306635,0.012402348
215.png,0.061161354,0.012522292
216.png,0.0610679,0.012815967
217.png,0.060871769,0.012877444
218.png,0.060681958,0.01312557
219.png,0.060707881,0.013472932
220.png,0.060798635,0.013656801
221.png,0.061192341,0.013861268
222.png,0.061417891,0.013856316
223.png,0.061706819,0.013701783
224.png,0.062048965,0.013778106
225.png,0.062522877,0.013695517
226.png,0.062753192,0.013590953
227.png,0.062979116,0.013743822
228.png,0.063041195,0.013475624
229.png,0.062964458,0.013292262
230.png,0.06274751,0.013086368
231.png,0.062439589,0.012819376
232.png,0.062312088,0.012526287
233.png,0.06226718,0.012679773
234.png,0.062272892,0.012390693
235.png,0.062255328,0.01219759
236.png,0.062249183,0.011905391
237.png,0.06223455,0.011646682
238.png,0.062302147,0.011589314
239.png,0.062367396,0.011347968
240.png,0.062518396,0.011224585
241.png,0.062614378,0.011237256
242.png,0.062855771,0.011360626
243.png,0.062856763,0.011201205
244.png,0.062851626,0.011363876
245.png,0.062738296,0.011422151
246.png,0.062840971,0.011455751
247.png,0.062880921,0.011525732
248.png,0.062944799,0.011635862
249.png,0.062923467,0.011826996
250.png,0.062993884,0.011989993
251.png,0.063188958,0.01215135
252.png,0.062995243,0.012272634
253.png,0.062794138,0.012125263
254.png,0.062736601,0.012009014
255.png,0.062769563,0.011930494
256.png,0.062762845,0.011997631
257.png,0.062786674,0.01199688
258.png,0.06284078,0.012042754
259.png,0.062860277,0.011942177
260.png,0.062753738,0.011749555
261.png,0.062413487,0.011755732
262.png,0.062583017,0.011661772
263.png,0.062955816,0.011899406
264.png,0.063160612,0.011907194
265.png,0.063273839,0.012005688
266.png,0.063330319,0.01203834
267.png,0.063288432,0.01203715
268.png,0.063330083,0.01185227
269.png,0.063482998,0.011952891
270.png,0.063492683,0.011978674
271.png,0.063859718,0.011949298
272.png,0.063786102,0.011870796
273.png,0.063699409,0.011636345
274.png,0.063708938,0.011592217
275.png,0.063705747,0.011351379
276.png,0.063673528,0.011279017
277.png,0.063715784,0.011158065
278.png,0.063651645,0.011158402
279.png,0.063571378,0.010961801
280.png,0.063650005,0.010799245
281.png,0.063634442,0.010689138
282.png,0.063565318,0.010736288
283.png,0.063470735,0.010708669
284.png,0.063303609,0.010759267
285.png,0.063185219,0.010892899
286.png,0.063099341,0.010960451
287.png,0.063118408,0.011037415
288.png,0.063162313,0.011075286
289.png,0.06316209,0.011166416
290.png,0.063122644,0.011401677
291.png,0.063061132,0.011409567
292.png,0.063233234,0.011367453
293.png,0.063169136,0.011459702
294.png,0.063290771,0.011479865
295.png,0.063384801,0.011470161
296.png,0.063509451,0.011395111
297.png,0.063468146,0.011297417
298.png,0.063434611,0.011282416
299.png,0.06352105,0.01133843
300.png,0.063523609,0.01133869
301.png,0.063370414,0.011308855
302.png,0.063416253,0.011323347
303.png,0.063569403,0.011440581
304.png,0.063517244,0.011345477
305.png,0.063481219,0.011465395
306.png,0.063281098,0.011568655
307.png,0.063180055,0.011611117
308.png,0.063149701,0.011787518
309.png,0.06303704,0.011671184
310.png,0.06307597,0.011862723
311.png,0.063039565,0.011913696
312.png,0.062763496,0.011989118
313.png,0.062459233,0.011929815
314.png,0.062315178,0.011957208
315.png,0.062186487,0.011990885
316.png,0.062198649,0.01195727
317.png,0.06218721,0.011984811
318.png,0.062127591,0.011821747
319.png,0.062096954,0.011777734
320.png,0.062082144,0.011698566
321.png,0.062146277,0.011624223
322.png,0.06204908,0.011546832
323.png,0.061987232,0.011412476
324.png,0.061839872,0.011422154
325.png,0.061801239,0.011261476
326.png,0.06174641,0.011139562
327.png,0.061663506,0.011200274
328.png,0.061606097,0.011153771
329.png,0.061486988,0.011161277
330.png,0.061261446,0.010920614
331.png,0.060999438,0.010909372
332.png,0.060909603,0.010950354
333.png,0.060907084,0.010948905
334.png,0.060777193,0.010696287
335.png,0.060684048,0.010733936
336.png,0.060623258,0.010839015
337.png,0.060444128,0.010628999
338.png,0.060321669,0.010692532
339.png,0.060250358,0.010773042
340.png,0.060138753,0.010926221
341.png,0.06018796,0.010984988
342.png,0.060031196,0.010985593
343.png,0.059919649,0.010925931
344.png,0.059907476,0.011091345
345.png,0.059829088,0.010996555
346.png,0.059777955,0.010841236
347.png,0.059920388,0.010992411
348.png,0.059897832,0.01094343
349.png,0.059803224,0.011084325
350.png,0.059691131,0.011215862
351.png,0.059529058,0.011258041
352.png,0.059632761,0.011381108
353.png,0.059620566,0.011452894
354.png,0.059648291,0.011632452
355.png,0.059792297,0.011800878
356.png,0.059902042,0.01193437
357.png,0.059865311,0.011915314
358.png,0.059779115,0.011872992
359.png,0.059830389,0.011730365
360.png,0.059893791,0.0116634
361.png,0.059923075,0.011654236
362.png,0.059855924,0.011429583
363.png,0.059747136,0.011390595
364.png,0.0596431,0.011317439
365.png,0.059497635,0.011266276
366.png,0.059319055,0.011322432
367.png,0.059227774,0.011245847
368.png,0.059248204,0.011237286
369.png,0.059212375,0.011202623
370.png,0.059206484,0.011074278
371.png,0.059330313,0.01097615
372.png,0.059399894,0.010924421
373.png,0.059578016,0.010840225
374.png,0.059747975,0.010780876
375.png,0.059779858,0.010795755
376.png,0.059764633,0.010627361
377.png,0.05976986,0.01076626
378.png,0.059719584,0.010780034
379.png,0.059675336,0.010761633
380.png,0.059811169,0.010637944
381.png,0.059787671,0.01055237
382.png,0.059878065,0.010386396
383.png,0.05988711,0.010365169
384.png,0.059855783,0.010375177
385.png,0.059996017,0.010156557
386.png,0.060053512,0.010160258
387.png,0.060137129,0.009889015
388.png,0.060248462,0.009815747
389.png,0.060347735,0.009749774
390.png,0.060409351,0.009769746
391.png,0.060298916,0.009903244
392.png,0.06026286,0.010196688
393.png,0.060184255,0.010240972
394.png,0.060131593,0.010192319
395.png,0.059999289,0.010336159
396.png,0.060110954,0.010342483
397.png,0.060136334,0.010603675
398.png,0.060205774,0.010762754
399.png,0.060249424,0.011061442
400.png,0.060258493,0.011167727
401.png,0.0604063,0.011337644
402.png,0.060499074,0.01144547
403.png,0.060707253,0.011685602
404.png,0.060884715,0.011854326
405.png,0.06113833,0.012042324
406.png,0.061144914,0.012177048
407.png,0.06117863,0.012199096
408.png,0.061188623,0.012386106
409.png,0.061130556,0.012336441
410.png,0.060947098,0.012500779
411.png,0.060935297,0.012619247
412.png,0.060911651,0.012556105
413.png,0.060865723,0.012634195
414.png,0.060910368,0.012638674
415.png,0.060910165,0.012633011
416.png,0.060843066,0.012585094
417.png,0.060815567,0.012545222
418.png,0.060670045,0.012407899
419.png,0.060661873,0.01226303
420.png,0.060605407,0.012110053
421.png,0.060442935,0.011665863
422.png,0.060397778,0.011598978
423.png,0.060447512,0.011507074
424.png,0.060517416,0.01159577
425.png,0.060372153,0.011506634
426.png,0.060395306,0.011492614
427.png,0.060422934,0.011464964
428.png,0.060552213,0.011305758
429.png,0.060492683,0.011341124
430.png,0.060605538,0.011420863
431.png,0.060881119,0.011484677
432.png,0.061009852,0.011577786
433.png,0.061002422,0.011552616
434.png,0.061012973,0.01140192
435.png,0.061195043,0.011301367
436.png,0.061414501,0.011321132
437.png,0.061490054,0.01140455
438.png,0.061446779,0.01154408
439.png,0.061604662,0.011342457
440.png,0.061561258,0.011148199
441.png,0.061397967,0.01112791
442.png,0.061355255,0.011046709
443.png,0.061363342,0.010972931
444.png,0.061390423,0.011026632
445.png,0.061367117,0.011083358
446.png,0.061277841,0.011012461
447.png,0.061266938,0.010686515
448.png,0.061271184,0.010558773
449.png,0.061131141,0.010737967
450.png,0.061100657,0.01081203
451.png,0.061277798,0.010843129
452.png,0.061316098,0.010742646
453.png,0.061270478,0.01078627
454.png,0.061129043,0.010555657
455.png,0.061065737,0.010370474
456.png,0.061002956,0.010342594
457.png,0.060924258,0.010652274
458.png,0.060901973,0.01061458
459.png,0.06093807,0.010512835
460.png,0.061066295,0.010416842
461.png,0.061002247,0.01047846
462.png,0.061056839,0.010560929
463.png,0.061035694,0.010518907
464.png,0.061178023,0.010602218
465.png,0.061139706,0.01078686
466.png,0.061113705,0.010839959
467.png,0.061084212,0.010827559
468.png,0.06121682,0.010841333
469.png,0.061304114,0.01100433
470.png,0.061253137,0.011169712
471.png,0.061308902,0.011180125
472.png,0.061257922,0.011227357
473.png,0.061364909,0.011389644
474.png,0.061293757,0.011652078
475.png,0.061301108,0.011769228
476.png,0.061262704,0.011973413
477.png,0.061199975,0.01202211
478.png,0.060981304,0.012342298
479.png,0.060908863,0.012384044
480.png,0.06096096,0.012463574
481.png,0.060937867,0.01261164
482.png,0.060893185,0.012636686
483.png,0.060912604,0.012583496
484.png,0.060947637,0.012558224
485.png,0.060911222,0.012576318
486.png,0.06089097,0.01238845
487.png,0.060932823,0.012288022
488.png,0.061033863,0.012193467
489.png,0.061081897,0.012134183
490.png,0.061097477,0.012230283
491.png,0.061097819,0.012231059
492.png,0.061198285,0.012249367
493.png,0.061267077,0.012081449
494.png,0.06127431,0.0120231
495.png,0.061258167,0.012004816
496.png,0.061269541,0.011937695
497.png,0.061240391,0.011921985
498.png,0.061197705,0.011842304
499.png,0.061133927,0.011805742
500.png,0.061117138,0.011675304
501.png,0.061121927,0.011622889
502.png,0.061012692,0.011495368
503.png,0.060959762,0.01158269
504.png,0.060869803,0.011461035
505.png,0.060866441,0.011303962
506.png,0.0609502,0.011357667
507.png,0.060946531,0.011307887
508.png,0.060981455,0.01110405
509.png,0.061005929,0.011049713
510.png,0.060971518,0.01093914
511.png,0.060943859,0.010885953
512.png,0.060901966,0.01092168
513.png,0.060811143,0.011024115
514.png,0.060722795,0.01111825
515.png,0.060614444,0.011099373
516.png,0.060625878,0.011020762
517.png,0.060680331,0.010791758
518.png,0.060654798,0.010900234
519.png,0.06068551,0.010898901
520.png,0.060881075,0.010869839
521.png,0.061049367,0.010846395
522.png,0.061214266,0.010812056
523.png,0.061148887,0.010679425
524.png,0.061178447,0.010557076
525.png,0.061410191,0.01066005
526.png,0.061295997,0.010675417
527.png,0.061265306,0.010950476
528.png,0.0613001,0.01097493
529.png,0.06129842,0.010885346
530.png,0.061193682,0.010865786
531.png,0.060952197,0.010608042
532.png,0.0608775,0.010545119
533.png,0.060908623,0.010490271
534.png,0.061044994,0.010351844
535.png,0.061032227,0.010361889
536.png,0.061117482,0.010751935
537.png,0.061290251,0.010702194
538.png,0.061420918,0.010596402
539.png,0.061467757,0.010680006
540.png,0.061566624,0.010946457
541.png,0.06176848,0.011310488
542.png,0.061828012,0.011578074
543.png,0.06188934,0.011594489
544.png,0.061810949,0.011881551
545.png,0.061770157,0.01179602
546.png,0.061734953,0.011408953
547.png,0.061682678,0.011528072
548.png,0.061623418,0.011724744
549.png,0.061646029,0.011746875
550.png,0.061596409,0.011651089
551.png,0.061546231,0.011478655
552.png,0.061456596,0.011301387
553.png,0.061336464,0.011391642
554.png,0.06136767,0.011178975
555.png,0.061426353,0.011124521
556.png,0.061346324,0.011217464
557.png,0.061214034,0.011130868
558.png,0.061288832,0.011213753
559.png,0.061226261,0.011407931
560.png,0.061248812,0.011453461
561.png,0.061191817,0.011604472
562.png,0.061223563,0.011831552
563.png,0.061474135,0.012075057
564.png,0.061546983,0.012189888
565.png,0.061718541,0.012553635
566.png,0.061875899,0.012827572
567.png,0.062017971,0.013134578
568.png,0.06194994,0.013149227
569.png,0.062046732,0.013110517
570.png,0.061857173,0.013112313
571.png,0.061988386,0.013172393
572.png,0.062078268,0.012986677
573.png,0.06206382,0.012773963
574.png,0.061987224,0.012902192
575.png,0.061773509,0.012726408
576.png,0.061772319,0.012484917
577.png,0.061913643,0.012262019
578.png,0.06209886,0.01211387
579.png,0.062196555,0.011971032
580.png,0.062194443,0.011746801
581.png,0.06217553,0.011622104
582.png,0.062245967,0.011469415
583.png,0.062273525,0.011361357
584.png,0.062409296,0.011286144
585.png,0.062582605,0.011297772
586.png,0.062667776,0.011226242
587.png,0.06258686,0.0111142
588.png,0.06241385,0.011113091
589.png,0.062346566,0.010967087
590.png,0.062562995,0.011016227
591.png,0.062506901,0.010848042
592.png,0.06234341,0.01092854
593.png,0.062269926,0.011047314
594.png,0.062294828,0.011043212
595.png,0.062230848,0.010907982
596.png,0.06233154,0.010749373
597.png,0.062338414,0.010599939
598.png,0.062383755,0.010490231
599.png,0.062374072,0.010462784
600.png,0.06223199,0.010487624
601.png,0.062159474,0.010715501
602.png,0.062088089,0.010769423
603.png,0.062004931,0.010676887
604.png,0.061904914,0.010745943
605.png,0.061733277,0.01061891
606.png,0.061484337,0.010803466
607.png,0.061383589,0.01098863
608.png,0.061147948,0.011037361
609.png,0.061183277,0.011259791
610.png,0.061142245,0.011119619
611.png,0.061317599,0.011241726
612.png,0.061509521,0.011329582
613.png,0.061511315,0.011426185
614.png,0.061421295,0.011429593
615.png,0.06155256,0.011537635
616.png,0.061620691,0.011555261
617.png,0.061577867,0.011640518
618.png,0.061726379,0.011691485
619.png,0.061715232,0.011686297
620.png,0.061761854,0.011769727
621.png,0.061632032,0.01148925
622.png,0.061617331,0.011385964
623.png,0.061655902,0.011257843
624.png,0.061793529,0.011036678
625.png,0.061849859,0.011124638
626.png,0.061792622,0.011068629
627.png,0.061658215,0.010914891
628.png,0.061516011,0.010819796
629.png,0.061243937,0.010890462
630.png,0.06137988,0.010903797
631.png,0.06141327,0.010901321
632.png,0.061331874,0.010981314
633.png,0.061305689,0.01105577
634.png,0.061251145,0.011104974
635.png,0.061047058,0.010864252
636.png,0.061095353,0.01094315
637.png,0.06130021,0.011055223
638.png,0.061519512,0.011279947
639.png,0.061657653,0.01142365
640.png,0.061626819,0.011624119
641.png,0.061660111,0.01195363
642.png,0.061721461,0.012162439
643.png,0.061704401,0.012362721
644.png,0.061645146,0.012732344
645.png,0.061689546,0.012998531
646.png,0.06182799,0.013191435
647.png,0.061910333,0.013246586
648.png,0.061872874,0.01317743
649.png,0.061904799,0.013012097
650.png,0.061994319,0.012922358
651.png,0.061943966,0.012680097
652.png,0.062076526,0.012432452
653.png,0.062097597,0.012302363
654.png,0.062066556,0.011980767
655.png,0.062228628,0.012227071
656.png,0.062083542,0.011998926
657.png,0.06193237,0.012042035
658.png,0.06194469,0.01207685
659.png,0.062001698,0.012202878
660.png,0.061904155,0.012118871
661.png,0.061918472,0.012218924
662.png,0.061768968,0.01219468
663.png,0.06177628,0.012134526
664.png,0.061923016,0.012209935
665.png,0.061902573,0.011969556
666.png,0.061861041,0.011950945
667.png,0.061918046,0.011880769
668.png,0.061979735,0.011841851
669.png,0.062050405,0.011840421
670.png,0.062119815,0.011964364
671.png,0.061956936,0.011970919
672.png,0.061777094,0.012111752
673.png,0.06168964,0.012232168
674.png,0.061614126,0.012288475
675.png,0.061714124,0.012348904
676.png,0.061870289,0.01249948
677.png,0.061961409,0.012656236
678.png,0.062008484,0.01276905
679.png,0.061970015,0.012712302
680.png,0.061803686,0.012583934
681.png,0.061914769,0.0125049
682.png,0.062003603,0.012477925
683.png,0.062089226,0.012283158
684.png,0.062034089,0.012112778
685.png,0.061706941,0.011902845
686.png,0.061511708,0.011731239
687.png,0.061392208,0.011418645
688.png,0.061152967,0.011232484
689.png,0.061064581,0.010949809
690.png,0.061177173,0.010866521
691.png,0.061081672,0.010791186
692.png,0.061086267,0.010550095
693.png,0.061064219,0.010511149
694.png,0.060985498,0.010413609
695.png,0.060981555,0.010472696
696.png,0.060986762,0.010609779
697.png,0.06088988,0.010539364
698.png,0.060960056,0.010520773
699.png,0.06077444,0.010758207
700.png,0.060597761,0.010784521
701.png,0.060599246,0.01073738
702.png,0.060435478,0.010811538
703.png,0.060364992,0.010976013
704.png,0.060448967,0.010981845
705.png,0.060496801,0.010937522
706.png,0.060480451,0.010657605
707.png,0.060460256,0.010700713
708.png,0.060419155,0.010646233
709.png,0.060454695,0.010702364
710.png,0.0604194,0.010703907
711.png,0.060368602,0.010723797
712.png,0.060383748,0.010864326
713.png,0.060295547,0.010744314
714.png,0.060197812,0.010770233
715.png,0.060203447,0.010793614
716.png,0.060280016,0.010879184
717.png,0.060376859,0.010979163
718.png,0.060386424,0.011074119
719.png,0.060440536,0.011015698
720.png,0.06038514,0.011157326
721.png,0.060243886,0.011138874
722.png,0.060053307,0.010982104
723.png,0.059973068,0.011042836
724.png,0.059994885,0.011241732
725.png,0.060037556,0.011508379
726.png,0.060003625,0.01157183
727.png,0.060049967,0.011679301
728.png,0.060131711,0.011677006
729.png,0.060086444,0.011541844
730.png,0.060061788,0.011642422
731.png,0.060233785,0.011653064
732.png,0.060351197,0.01182653
733.png,0.060391182,0.011880677
734.png,0.06041485,0.011741714
735.png,0.060322146,0.011461921
736.png,0.060315804,0.01154793
737.png,0.060198305,0.011634258
738.png,0.060005122,0.011582012
739.png,0.06001464,0.011665599
740.png,0.060056434,0.011537725
741.png,0.060012459,0.011764009
742.png,0.06011287,0.011757533
743.png,0.060133742,0.011746838
744.png,0.060136578,0.011683896
745.png,0.060008353,0.011840061
746.png,0.059912872,0.01195085
747.png,0.059859653,0.011916918
748.png,0.05985676,0.011849201
749.png,0.059863243,0.011807577
750.png,0.059941601,0.011891451
751.png,0.060090027,0.011925021
752.png,0.060198678,0.011968176
753.png,0.060444913,0.012038814
754.png,0.060443139,0.012357329
755.png,0.060693068,0.01243482
756.png,0.060544536,0.012554846
757.png,0.060591744,0.012529103
758.png,0.060547257,0.012713504
759.png,0.060449728,0.012796202
760.png,0.060256094,0.012735462
761.png,0.060115525,0.012603615
762.png,0.060069336,0.012536268
763.png,0.060009235,0.012492651
764.png,0.060164723,0.012292099
765.png,0.060184887,0.012249402
766.png,0.060343801,0.012104938
767.png,0.060343534,0.012049993
768.png,0.060336263,0.01193695
769.png,0.060398623,0.012074881
770.png,0.060490394,0.01201233
771.png,0.060376884,0.012000945
772.png,0.06026198,0.012018607
773.png,0.060078435,0.011993985
774.png,0.059820643,0.011973423
775.png,0.059727029,0.011795043
776.png,0.059815004,0.011766188
777.png,0.05970732,0.011559293
778.png,0.05968911,0.011681724
779.png,0.059704327,0.011344138
780.png,0.059801915,0.011354385
781.png,0.059938924,0.011275678
782.png,0.06000149,0.011258859
783.png,0.060005042,0.011242753
784.png,0.060035543,0.011353424
785.png,0.059918433,0.011317275
786.png,0.059612115,0.011157336
787.png,0.059646378,0.011181758
788.png,0.05955267,0.010954663
789.png,0.059490758,0.010987752
790.png,0.059426514,0.010963199
791.png,0.059491757,0.010906122
792.png,0.059476831,0.010770148
793.png,0.059511671,0.010657134
794.png,0.059457585,0.010525898
795.png,0.05937927,0.010609733
796.png,0.059463045,0.01047004
797.png,0.059493335,0.010407656
798.png,0.059614532,0.010479764
799.png,0.059689024,0.010455022
800.png,0.059720952,0.010514971
801.png,0.059650212,0.010540844
802.png,0.059712634,0.010571229
803.png,0.059813356,0.010602082
804.png,0.059778458,0.010842818
805.png,0.059813992,0.010891368
806.png,0.059808396,0.011054739
807.png,0.059701938,0.011162428
808.png,0.059603378,0.011236585
809.png,0.059436013,0.011271288
810.png,0.05944727,0.011195747
811.png,0.059526683,0.01125255
812.png,0.05950048,0.011317559
813.png,0.0595007,0.011431622
814.png,0.059669142,0.011334681
815.png,0.059760195,0.011321976
816.png,0.059845131,0.011436967
817.png,0.059949325,0.011371395
818.png,0.060085437,0.01147936
819.png,0.060164096,0.011496444
820.png,0.060052867,0.011566628
821.png,0.060005195,0.011568578
822.png,0.05992995,0.011541016
823.png,0.060035629,0.011449329
824.png,0.059977837,0.011337053
825.png,0.060110529,0.011107863
826.png,0.060246849,0.011044167
827.png,0.060252491,0.011141983
828.png,0.060272337,0.010930048
829.png,0.060296851,0.011058815
830.png,0.060218467,0.011023265
831.png,0.060115262,0.010985811
832.png,0.060036779,0.010939122
833.png,0.059844282,0.01083038
834.png,0.059847203,0.010835143
835.png,0.059663371,0.011085072
836.png,0.0596051,0.010945671
837.png,0.059596295,0.010855951
838.png,0.059766162,0.010934896
839.png,0.059912825,0.010878173
840.png,0.060150021,0.010915467
841.png,0.060227706,0.010980137
842.png,0.060441279,0.011003608
843.png,0.060381323,0.011175242
844.png,0.06028455,0.011161849
845.png,0.060197693,0.011232986
846.png,0.059948383,0.011314461
847.png,0.059800346,0.011463095
848.png,0.059610672,0.01144076
849.png,0.059520872,0.011370749
850.png,0.059294514,0.01143019
851.png,0.059247693,0.011543095
852.png,0.059116192,0.011803315
853.png,0.059138287,0.011879623
854.png,0.059163977,0.01221181
855.png,0.059144973,0.012255693
856.png,0.059129285,0.012372295
857.png,0.059339381,0.012407882
858.png,0.059352,0.012440938
859.png,0.059342448,0.012666738
860.png,0.059529233,0.012742023
861.png,0.05957569,0.012741931
862.png,0.059645311,0.012639355
863.png,0.05965707,0.012780961
864.png,0.059676272,0.012602987
865.png,0.059744965,0.012535912
866.png,0.05994538,0.012489971
867.png,0.059905143,0.012502538
868.png,0.059929146,0.012769072
869.png,0.059983883,0.012803413
870.png,0.059968713,0.012731978
871.png,0.059886351,0.012722607
872.png,0.059882138,0.012720903
